n 200 
m 2887
e 1 4
e 1 11
e 1 29
e 1 33
e 1 39
e 1 42
e 1 45
e 1 46
e 1 49
e 1 64
e 1 67
e 1 76
e 1 81
e 1 82
e 1 86
e 1 90
e 1 98
e 1 115
e 1 118
e 1 135
e 1 137
e 1 148
e 1 150
e 1 157
e 1 168
e 1 170
e 1 193
e 1 200
e 2 8
e 2 17
e 2 19
e 2 32
e 2 35
e 2 37
e 2 41
e 2 44
e 2 56
e 2 59
e 2 61
e 2 68
e 2 69
e 2 71
e 2 75
e 2 116
e 2 119
e 2 125
e 2 126
e 2 127
e 2 134
e 2 150
e 2 166
e 2 169
e 2 171
e 2 174
e 2 179
e 2 180
e 2 183
e 2 190
e 2 197
e 3 8
e 3 15
e 3 20
e 3 22
e 3 26
e 3 27
e 3 51
e 3 52
e 3 53
e 3 94
e 3 101
e 3 107
e 3 112
e 3 118
e 3 144
e 3 154
e 3 168
e 3 182
e 3 183
e 3 194
e 4 15
e 4 20
e 4 22
e 4 33
e 4 39
e 4 43
e 4 44
e 4 55
e 4 56
e 4 57
e 4 65
e 4 86
e 4 87
e 4 90
e 4 94
e 4 96
e 4 99
e 4 111
e 4 124
e 4 136
e 4 147
e 4 148
e 4 152
e 4 154
e 4 157
e 4 159
e 4 162
e 4 174
e 4 196
e 5 7
e 5 11
e 5 18
e 5 20
e 5 41
e 5 43
e 5 53
e 5 61
e 5 90
e 5 94
e 5 95
e 5 100
e 5 108
e 5 112
e 5 128
e 5 133
e 5 151
e 5 154
e 5 159
e 5 177
e 6 7
e 6 14
e 6 27
e 6 40
e 6 41
e 6 45
e 6 48
e 6 50
e 6 66
e 6 77
e 6 80
e 6 114
e 6 125
e 6 130
e 6 137
e 6 163
e 6 168
e 6 174
e 6 181
e 6 186
e 6 192
e 7 14
e 7 15
e 7 16
e 7 20
e 7 21
e 7 22
e 7 24
e 7 35
e 7 42
e 7 43
e 7 46
e 7 57
e 7 60
e 7 61
e 7 65
e 7 67
e 7 68
e 7 69
e 7 78
e 7 82
e 7 85
e 7 90
e 7 92
e 7 94
e 7 97
e 7 113
e 7 121
e 7 128
e 7 131
e 7 134
e 7 139
e 7 142
e 7 143
e 7 148
e 7 162
e 7 167
e 7 171
e 7 181
e 7 183
e 7 188
e 7 191
e 7 197
e 8 15
e 8 47
e 8 48
e 8 49
e 8 51
e 8 52
e 8 55
e 8 73
e 8 76
e 8 84
e 8 89
e 8 90
e 8 101
e 8 105
e 8 122
e 8 147
e 8 149
e 8 154
e 8 162
e 8 170
e 8 174
e 8 179
e 8 181
e 8 188
e 8 200
e 9 14
e 9 17
e 9 20
e 9 21
e 9 23
e 9 30
e 9 39
e 9 43
e 9 49
e 9 56
e 9 76
e 9 87
e 9 92
e 9 94
e 9 97
e 9 98
e 9 105
e 9 117
e 9 118
e 9 128
e 9 133
e 9 141
e 9 165
e 9 166
e 9 170
e 9 190
e 9 191
e 9 192
e 9 194
e 9 197
e 9 198
e 10 11
e 10 24
e 10 27
e 10 29
e 10 34
e 10 42
e 10 47
e 10 49
e 10 56
e 10 62
e 10 72
e 10 92
e 10 110
e 10 111
e 10 113
e 10 154
e 10 164
e 10 165
e 10 171
e 10 172
e 10 174
e 10 178
e 10 189
e 10 194
e 10 199
e 10 200
e 11 24
e 11 28
e 11 29
e 11 39
e 11 44
e 11 51
e 11 53
e 11 56
e 11 61
e 11 71
e 11 75
e 11 77
e 11 79
e 11 89
e 11 100
e 11 124
e 11 127
e 11 129
e 11 133
e 11 143
e 11 148
e 11 155
e 11 160
e 11 169
e 11 183
e 11 185
e 11 195
e 11 200
e 12 13
e 12 15
e 12 24
e 12 28
e 12 31
e 12 37
e 12 40
e 12 42
e 12 45
e 12 50
e 12 52
e 12 53
e 12 58
e 12 63
e 12 71
e 12 79
e 12 80
e 12 87
e 12 100
e 12 109
e 12 115
e 12 123
e 12 132
e 12 139
e 12 143
e 12 161
e 12 162
e 12 182
e 12 185
e 12 187
e 12 193
e 13 18
e 13 23
e 13 26
e 13 57
e 13 58
e 13 60
e 13 61
e 13 65
e 13 72
e 13 96
e 13 103
e 13 108
e 13 116
e 13 118
e 13 125
e 13 127
e 13 129
e 13 132
e 13 149
e 13 154
e 13 162
e 13 172
e 13 179
e 13 183
e 13 188
e 13 189
e 14 17
e 14 27
e 14 36
e 14 44
e 14 45
e 14 56
e 14 71
e 14 73
e 14 75
e 14 81
e 14 86
e 14 90
e 14 95
e 14 96
e 14 107
e 14 109
e 14 131
e 14 147
e 14 150
e 14 154
e 14 170
e 14 173
e 14 176
e 15 29
e 15 31
e 15 33
e 15 43
e 15 44
e 15 46
e 15 47
e 15 52
e 15 58
e 15 59
e 15 63
e 15 67
e 15 69
e 15 71
e 15 72
e 15 75
e 15 76
e 15 83
e 15 94
e 15 99
e 15 102
e 15 114
e 15 119
e 15 133
e 15 138
e 15 144
e 15 163
e 15 164
e 15 174
e 15 192
e 16 20
e 16 33
e 16 34
e 16 37
e 16 45
e 16 51
e 16 60
e 16 62
e 16 72
e 16 80
e 16 82
e 16 86
e 16 89
e 16 93
e 16 102
e 16 106
e 16 114
e 16 124
e 16 130
e 16 131
e 16 137
e 16 138
e 16 140
e 16 147
e 16 164
e 16 166
e 16 170
e 16 171
e 16 184
e 16 190
e 17 22
e 17 27
e 17 32
e 17 34
e 17 36
e 17 39
e 17 43
e 17 45
e 17 57
e 17 60
e 17 63
e 17 68
e 17 75
e 17 81
e 17 82
e 17 84
e 17 86
e 17 92
e 17 103
e 17 108
e 17 117
e 17 125
e 17 139
e 17 141
e 17 154
e 17 169
e 17 170
e 17 173
e 17 174
e 17 181
e 17 192
e 17 193
e 18 36
e 18 38
e 18 44
e 18 45
e 18 61
e 18 67
e 18 82
e 18 84
e 18 115
e 18 121
e 18 125
e 18 143
e 18 146
e 18 150
e 18 156
e 18 161
e 18 168
e 18 172
e 18 173
e 18 175
e 18 187
e 18 191
e 18 193
e 18 196
e 18 199
e 19 23
e 19 25
e 19 28
e 19 32
e 19 42
e 19 50
e 19 55
e 19 60
e 19 61
e 19 74
e 19 79
e 19 84
e 19 110
e 19 116
e 19 118
e 19 124
e 19 133
e 19 145
e 19 146
e 19 147
e 19 160
e 19 161
e 19 163
e 19 165
e 19 166
e 19 194
e 20 26
e 20 50
e 20 54
e 20 62
e 20 64
e 20 77
e 20 87
e 20 103
e 20 115
e 20 118
e 20 121
e 20 130
e 20 131
e 20 134
e 20 137
e 20 149
e 20 155
e 20 161
e 20 166
e 20 174
e 20 176
e 20 188
e 20 189
e 20 195
e 20 196
e 21 22
e 21 24
e 21 38
e 21 39
e 21 44
e 21 51
e 21 54
e 21 59
e 21 63
e 21 66
e 21 67
e 21 71
e 21 76
e 21 77
e 21 85
e 21 87
e 21 88
e 21 102
e 21 114
e 21 118
e 21 120
e 21 121
e 21 136
e 21 140
e 21 165
e 21 166
e 21 168
e 21 174
e 21 180
e 21 181
e 21 182
e 21 185
e 22 29
e 22 35
e 22 37
e 22 56
e 22 58
e 22 59
e 22 68
e 22 70
e 22 78
e 22 94
e 22 98
e 22 105
e 22 114
e 22 118
e 22 123
e 22 131
e 22 134
e 22 148
e 22 153
e 22 154
e 22 155
e 22 157
e 22 172
e 22 177
e 22 178
e 22 184
e 22 189
e 22 194
e 22 198
e 23 26
e 23 33
