n 200 
m 3055
e 1 2
e 1 7
e 1 12
e 1 16
e 1 18
e 1 19
e 1 23
e 1 35
e 1 42
e 1 55
e 1 56
e 1 57
e 1 80
e 1 89
e 1 103
e 1 111
e 1 122
e 1 127
e 1 136
e 1 143
e 1 145
e 1 148
e 1 157
e 1 161
e 1 162
e 1 167
e 1 176
e 1 189
e 1 198
e 2 9
e 2 11
e 2 15
e 2 18
e 2 33
e 2 37
e 2 38
e 2 45
e 2 46
e 2 48
e 2 71
e 2 76
e 2 81
e 2 96
e 2 97
e 2 110
e 2 113
e 2 116
e 2 120
e 2 138
e 2 141
e 2 149
e 2 156
e 2 161
e 2 189
e 2 193
e 2 195
e 2 196
e 2 197
e 2 199
e 2 200
e 3 5
e 3 15
e 3 26
e 3 27
e 3 28
e 3 43
e 3 45
e 3 52
e 3 61
e 3 70
e 3 78
e 3 90
e 3 95
e 3 97
e 3 115
e 3 128
e 3 141
e 3 144
e 3 145
e 3 150
e 3 151
e 3 153
e 3 154
e 3 159
e 3 173
e 3 174
e 3 180
e 3 182
e 3 198
e 4 5
e 4 17
e 4 22
e 4 24
e 4 45
e 4 46
e 4 56
e 4 66
e 4 69
e 4 70
e 4 76
e 4 77
e 4 80
e 4 94
e 4 103
e 4 111
e 4 118
e 4 120
e 4 124
e 4 130
e 4 133
e 4 146
e 4 147
e 4 158
e 4 173
e 4 174
e 4 176
e 4 182
e 4 185
e 4 191
e 4 196
e 5 15
e 5 20
e 5 31
e 5 41
e 5 43
e 5 55
e 5 81
e 5 82
e 5 92
e 5 96
e 5 101
e 5 123
e 5 125
e 5 132
e 5 144
e 5 146
e 5 153
e 5 155
e 5 164
e 5 166
e 5 173
e 5 190
e 5 194
e 5 197
e 6 50
e 6 53
e 6 61
e 6 67
e 6 68
e 6 77
e 6 87
e 6 91
e 6 99
e 6 102
e 6 106
e 6 108
e 6 119
e 6 124
e 6 128
e 6 138
e 6 142
e 6 156
e 6 171
e 6 174
e 6 185
e 6 195
e 6 199
e 7 9
e 7 15
e 7 18
e 7 23
e 7 33
e 7 38
e 7 39
e 7 40
e 7 50
e 7 56
e 7 59
e 7 82
e 7 85
e 7 88
e 7 119
e 7 124
e 7 149
e 7 156
e 7 179
e 7 185
e 7 187
e 7 199
e 8 10
e 8 13
e 8 18
e 8 23
e 8 39
e 8 46
e 8 48
e 8 64
e 8 77
e 8 78
e 8 85
e 8 89
e 8 133
e 8 134
e 8 139
e 8 145
e 8 152
e 8 153
e 8 156
e 8 158
e 8 175
e 8 182
e 8 184
e 8 186
e 8 189
e 9 12
e 9 13
e 9 21
e 9 25
e 9 58
e 9 61
e 9 62
e 9 75
e 9 78
e 9 81
e 9 82
e 9 87
e 9 88
e 9 114
e 9 129
e 9 141
e 9 149
e 9 151
e 9 154
e 9 165
e 9 172
e 9 189
e 10 12
e 10 15
e 10 17
e 10 19
e 10 29
e 10 36
e 10 51
e 10 54
e 10 55
e 10 62
e 10 63
e 10 64
e 10 65
e 10 83
e 10 98
e 10 105
e 10 115
e 10 123
e 10 136
e 10 151
e 10 163
e 10 164
e 10 169
e 10 171
e 10 172
e 10 186
e 10 187
e 10 190
e 10 193
e 10 198
e 10 199
e 11 12
e 11 17
e 11 24
e 11 37
e 11 39
e 11 47
e 11 50
e 11 51
e 11 53
e 11 62
e 11 63
e 11 66
e 11 78
e 11 86
e 11 98
e 11 111
e 11 112
e 11 121
e 11 122
e 11 127
e 11 128
e 11 131
e 11 133
e 11 136
e 11 139
e 11 144
e 11 148
e 11 155
e 11 157
e 11 159
e 11 160
e 11 171
e 11 175
e 11 187
e 11 189
e 11 193
e 11 194
e 11 195
e 11 200
e 12 27
e 12 30
e 12 37
e 12 40
e 12 46
e 12 56
e 12 70
e 12 78
e 12 85
e 12 87
e 12 90
e 12 91
e 12 93
e 12 94
e 12 105
e 12 116
e 12 118
e 12 124
e 12 139
e 12 149
e 12 151
e 12 156
e 12 165
e 12 172
e 12 181
e 12 184
e 12 191
e 13 20
e 13 25
e 13 27
e 13 33
e 13 40
e 13 42
e 13 52
e 13 61
e 13 74
e 13 86
e 13 90
e 13 104
e 13 107
e 13 118
e 13 126
e 13 127
e 13 139
e 13 142
e 13 159
e 13 165
e 13 168
e 13 174
e 13 175
e 13 188
e 13 193
e 14 17
e 14 20
e 14 40
e 14 42
e 14 50
e 14 64
e 14 66
e 14 68
e 14 71
e 14 75
e 14 84
e 14 92
e 14 103
e 14 122
e 14 126
e 14 140
e 14 143
e 14 144
e 14 150
e 14 158
e 14 159
e 14 161
e 14 166
e 14 196
e 15 20
e 15 34
e 15 40
e 15 44
e 15 45
e 15 50
e 15 51
e 15 58
e 15 64
e 15 66
e 15 76
e 15 78
e 15 79
e 15 85
e 15 86
e 15 91
e 15 111
e 15 121
e 15 132
e 15 147
e 15 153
e 15 159
e 15 179
e 15 187
e 15 190
e 15 191
e 16 17
e 16 20
e 16 23
e 16 26
e 16 28
e 16 35
e 16 44
e 16 47
e 16 49
e 16 62
e 16 63
e 16 74
e 16 75
e 16 78
e 16 82
e 16 86
e 16 90
e 16 91
e 16 100
e 16 101
e 16 107
e 16 111
e 16 114
e 16 122
e 16 123
e 16 130
e 16 148
e 16 151
e 16 156
e 16 158
e 16 165
e 16 190
e 16 193
e 16 200
e 17 29
e 17 32
e 17 33
e 17 43
e 17 55
e 17 57
e 17 63
e 17 64
e 17 65
e 17 83
e 17 105
e 17 113
e 17 118
e 17 124
e 17 133
e 17 137
e 17 158
e 17 159
e 17 167
e 17 176
e 17 184
e 17 192
e 17 195
e 18 19
e 18 34
e 18 37
e 18 44
e 18 51
e 18 54
e 18 65
e 18 67
e 18 69
e 18 81
e 18 84
e 18 86
e 18 100
e 18 101
e 18 115
e 18 144
e 18 156
e 18 159
e 18 166
e 18 171
e 18 177
e 18 180
e 18 183
e 18 188
e 18 192
e 18 200
e 19 21
e 19 24
e 19 27
e 19 39
e 19 41
e 19 44
e 19 49
e 19 51
e 19 52
e 19 57
e 19 60
e 19 65
e 19 70
e 19 72
e 19 74
e 19 75
e 19 90
e 19 91
e 19 102
e 19 105
e 19 107
e 19 109
e 19 114
e 19 115
e 19 128
e 19 139
e 19 143
e 19 151
e 19 156
e 19 157
e 19 164
e 19 182
e 19 187
e 19 199
e 20 21
e 20 25
e 20 42
e 20 48
e 20 71
e 20 73
e 20 93
e 20 95
e 20 102
e 20 112
e 20 116
e 20 124
e 20 128
e 20 132
