n 200 
m 2987
e 1 2
e 1 9
e 1 26
e 1 28
e 1 32
e 1 42
e 1 49
e 1 55
e 1 70
e 1 79
e 1 82
e 1 84
e 1 93
e 1 107
e 1 108
e 1 118
e 1 121
e 1 124
e 1 128
e 1 131
e 1 137
e 1 138
e 1 148
e 1 155
e 1 169
e 1 175
e 1 186
e 1 191
e 1 192
e 1 197
e 2 25
e 2 42
e 2 44
e 2 47
e 2 49
e 2 58
e 2 60
e 2 66
e 2 67
e 2 80
e 2 82
e 2 88
e 2 94
e 2 110
e 2 118
e 2 126
e 2 144
e 2 149
e 2 157
e 2 163
e 2 180
e 2 183
e 2 196
e 3 6
e 3 10
e 3 16
e 3 26
e 3 39
e 3 41
e 3 48
e 3 71
e 3 74
e 3 78
e 3 79
e 3 86
e 3 89
e 3 91
e 3 98
e 3 103
e 3 104
e 3 113
e 3 144
e 3 163
e 3 165
e 3 167
e 3 175
e 3 178
e 3 190
e 3 192
e 3 194
e 3 198
e 4 19
e 4 26
e 4 32
e 4 34
e 4 35
e 4 36
e 4 40
e 4 45
e 4 49
e 4 51
e 4 66
e 4 69
e 4 70
e 4 73
e 4 75
e 4 79
e 4 84
e 4 96
e 4 99
e 4 107
e 4 115
e 4 128
e 4 146
e 4 161
e 4 166
e 4 183
e 4 184
e 4 197
e 5 9
e 5 10
e 5 15
e 5 34
e 5 39
e 5 44
e 5 51
e 5 68
e 5 74
e 5 104
e 5 116
e 5 123
e 5 139
e 5 142
e 5 143
e 5 147
e 5 153
e 5 161
e 5 163
e 5 170
e 5 172
e 5 178
e 5 180
e 5 182
e 5 183
e 5 195
e 6 9
e 6 13
e 6 24
e 6 49
e 6 54
e 6 68
e 6 85
e 6 89
e 6 90
e 6 100
e 6 113
e 6 118
e 6 124
e 6 127
e 6 130
e 6 131
e 6 135
e 6 144
e 6 146
e 6 156
e 6 159
e 6 160
e 6 169
e 6 171
e 6 174
e 6 183
e 6 186
e 6 195
e 7 12
e 7 15
e 7 19
e 7 30
e 7 40
e 7 56
e 7 70
e 7 72
e 7 78
e 7 85
e 7 92
e 7 93
e 7 98
e 7 104
e 7 105
e 7 127
e 7 147
e 7 150
e 7 195
e 7 197
e 7 198
e 8 9
e 8 26
e 8 27
e 8 30
e 8 36
