n 200 
m 3065
e 1 5
e 1 13
e 1 18
e 1 25
e 1 30
e 1 31
e 1 38
e 1 72
e 1 74
e 1 90
e 1 98
e 1 100
e 1 112
e 1 114
e 1 115
e 1 120
e 1 127
e 1 129
e 1 141
e 1 149
e 1 151
e 1 157
e 1 166
e 1 167
e 1 188
e 1 191
e 1 192
e 1 194
e 1 197
e 1 200
e 2 4
e 2 9
e 2 10
e 2 29
e 2 30
e 2 40
e 2 61
e 2 66
e 2 75
e 2 78
e 2 88
e 2 92
e 2 106
e 2 119
e 2 132
e 2 151
e 2 152
e 2 170
e 2 172
e 2 178
e 2 183
e 2 196
e 2 197
e 2 199
e 3 8
e 3 16
e 3 24
e 3 34
e 3 37
e 3 42
e 3 69
e 3 70
e 3 83
e 3 89
e 3 94
e 3 97
e 3 109
e 3 115
e 3 119
e 3 121
e 3 125
e 3 130
e 3 138
e 3 148
e 3 164
e 3 168
e 3 172
e 3 176
e 3 184
e 3 189
e 3 196
e 4 8
e 4 16
e 4 20
e 4 23
e 4 29
e 4 45
e 4 49
e 4 56
e 4 63
e 4 64
e 4 65
e 4 73
e 4 84
e 4 87
e 4 100
e 4 108
e 4 110
e 4 127
e 4 129
e 4 130
e 4 133
e 4 140
e 4 150
e 4 166
e 4 172
e 4 174
e 4 180
e 4 182
e 4 199
e 4 200
e 5 26
e 5 27
e 5 29
e 5 30
e 5 43
e 5 52
e 5 57
e 5 61
e 5 62
e 5 65
e 5 72
e 5 73
e 5 81
e 5 96
e 5 99
e 5 104
e 5 109
e 5 123
e 5 135
e 5 158
e 5 160
e 5 167
e 5 174
e 5 189
e 5 190
e 5 192
e 5 193
e 6 14
e 6 22
e 6 25
e 6 26
e 6 34
e 6 39
e 6 53
e 6 74
e 6 79
e 6 87
e 6 102
e 6 114
e 6 117
e 6 119
e 6 122
e 6 124
e 6 129
e 6 132
e 6 135
e 6 138
e 6 140
e 6 144
e 6 150
e 6 162
e 6 164
e 6 165
e 6 172
e 6 177
e 6 181
e 7 9
e 7 21
e 7 35
e 7 41
e 7 43
e 7 44
e 7 45
e 7 50
e 7 54
e 7 62
e 7 65
e 7 68
e 7 70
e 7 76
e 7 77
e 7 79
e 7 87
e 7 95
e 7 98
e 7 104
e 7 121
e 7 129
e 7 130
e 7 138
e 7 159
e 7 166
e 7 171
e 7 174
e 7 180
e 7 183
e 7 186
e 7 194
e 7 197
e 8 11
e 8 16
e 8 32
e 8 39
e 8 42
e 8 48
e 8 54
e 8 57
e 8 63
e 8 66
e 8 70
e 8 73
e 8 74
e 8 99
e 8 103
e 8 105
e 8 106
e 8 116
e 8 139
e 8 140
e 8 145
e 8 156
e 8 159
e 8 162
e 8 165
e 8 168
e 8 170
e 8 173
e 8 174
e 8 178
e 8 189
e 9 17
e 9 19
e 9 38
e 9 40
e 9 66
e 9 69
e 9 82
e 9 89
e 9 98
e 9 99
e 9 102
e 9 110
e 9 112
e 9 119
e 9 130
e 9 135
e 9 138
e 9 158
e 9 162
e 9 173
e 9 175
e 9 180
e 9 189
e 9 191
e 10 16
e 10 23
e 10 52
e 10 53
e 10 58
e 10 65
e 10 100
e 10 116
e 10 118
e 10 134
e 10 136
e 10 137
e 10 138
e 10 140
e 10 146
e 10 148
e 10 173
e 10 179
e 10 193
e 11 39
e 11 42
e 11 48
e 11 56
e 11 57
e 11 59
e 11 63
e 11 70
e 11 75
e 11 81
e 11 95
e 11 101
e 11 107
e 11 118
e 11 125
e 11 127
e 11 138
e 11 141
e 11 142
e 11 154
e 11 159
e 11 162
e 11 163
e 11 167
e 11 178
e 11 181
e 11 188
e 11 190
e 11 191
e 12 31
e 12 34
e 12 36
e 12 37
e 12 40
e 12 42
e 12 47
e 12 66
e 12 76
e 12 86
e 12 104
e 12 105
e 12 112
e 12 126
e 12 148
e 12 153
e 12 154
e 12 177
e 12 178
e 12 181
e 12 182
e 12 187
e 13 21
e 13 23
e 13 28
e 13 51
e 13 59
e 13 64
e 13 69
e 13 79
e 13 81
e 13 88
e 13 91
e 13 109
e 13 112
e 13 118
e 13 119
e 13 120
e 13 129
e 13 140
e 13 151
e 13 161
e 13 172
e 13 175
e 13 177
e 13 186
e 13 190
e 13 198
e 14 16
e 14 23
e 14 27
e 14 37
e 14 39
e 14 57
e 14 62
e 14 71
e 14 74
e 14 88
e 14 100
e 14 109
e 14 114
e 14 124
e 14 126
e 14 128
e 14 136
e 14 145
e 14 149
e 14 151
e 14 156
e 14 163
e 15 17
e 15 24
e 15 41
e 15 42
e 15 48
e 15 60
e 15 62
e 15 71
e 15 77
e 15 81
e 15 88
e 15 99
e 15 102
e 15 109
e 15 123
e 15 137
e 15 138
e 15 141
e 15 146
e 15 147
e 15 156
e 15 160
e 15 162
e 15 166
e 15 168
e 15 185
e 15 193
e 15 197
e 16 17
e 16 24
e 16 29
e 16 31
e 16 35
e 16 36
e 16 49
e 16 61
e 16 65
e 16 67
e 16 71
e 16 80
e 16 84
e 16 93
e 16 95
e 16 97
e 16 99
e 16 111
e 16 113
e 16 115
e 16 121
e 16 138
e 16 146
e 16 149
e 16 152
e 16 155
e 16 160
e 16 161
e 16 164
e 16 173
e 16 176
e 16 177
e 16 178
e 16 183
e 16 198
e 17 25
e 17 27
e 17 30
e 17 35
e 17 45
e 17 46
e 17 50
e 17 51
e 17 55
e 17 71
e 17 74
e 17 81
e 17 91
e 17 92
e 17 105
e 17 107
e 17 113
e 17 114
e 17 117
e 17 119
e 17 130
e 17 139
e 17 151
e 17 160
e 17 173
e 17 177
e 17 180
e 17 182
e 17 189
e 17 193
e 18 26
e 18 29
e 18 30
e 18 31
e 18 32
e 18 35
e 18 40
e 18 63
e 18 64
e 18 65
e 18 74
e 18 80
e 18 92
e 18 102
e 18 111
e 18 115
e 18 121
e 18 126
e 18 138
e 18 144
e 18 154
e 18 172
e 18 181
e 18 185
e 18 187
e 18 192
e 18 197
e 18 200
e 19 27
e 19 60
e 19 79
e 19 81
e 19 84
e 19 86
e 19 90
e 19 92
e 19 101
e 19 102
e 19 103
e 19 118
e 19 129
e 19 131
e 19 143
e 19 156
e 19 176
e 19 181
e 19 190
e 19 199
e 20 22
e 20 25
e 20 27
e 20 30
e 20 37
e 20 38
e 20 63
e 20 71
e 20 80
e 20 81
e 20 88
e 20 95
e 20 109
e 20 110
e 20 113
e 20 116
e 20 118
e 20 122
e 20 127
e 20 138
e 20 145
e 20 155
e 20 160
e 20 166
e 20 170
e 20 183
e 20 187
e 20 189
e 21 35
e 21 50
e 21 53
e 21 62
e 21 67
e 21 70
e 21 78
e 21 90
e 21 97
e 21 109
e 21 134
e 21 139
e 21 143
e 21 150
e 21 165
e 21 179
e 21 183
e 21 186
e 21 190
e 21 193
e 21 199
e 21 200
e 22 25
e 22 32
e 22 34
e 22 39
e 22 66
e 22 67
e 22 81
e 22 90
e 22 93
e 22 101
e 22 102
e 22 106
e 22 125
e 22 126
e 22 127
e 22 128
e 22 138
e 22 144
e 22 145
e 22 148
e 22 155
e 22 162
e 22 163
e 22 169
e 22 175
e 22 179
e 22 180
e 22 181
e 22 183
e 22 188
e 22 193
e 22 194
e 23 29
e 23 37
e 23 44
e 23 47
e 23 56
e 23 60
e 23 61
e 23 64
e 23 70
e 23 72
e 23 74
e 23 78
e 23 94
e 23 104
e 23 106
e 23 115
e 23 117
e 23 119
e 23 126
e 23 131
e 23 132
e 23 135
e 23 140
e 23 152
e 23 161
e 23 166
e 23 172
e 23 179
e 23 182
e 23 188
e 24 32
e 24 35
e 24 40
e 24 62
e 24 82
e 24 95
e 24 100
e 24 104
e 24 105
e 24 118
e 24 125
e 24 133
e 24 138
e 24 154
e 24 174
e 24 176
e 24 180
e 24 183
e 25 26
e 25 28
e 25 31
e 25 34
e 25 35
e 25 46
e 25 56
e 25 67
e 25 69
e 25 72
e 25 88
e 25 91
e 25 101
e 25 102
e 25 105
e 25 118
e 25 121
e 25 129
e 25 139
e 25 146
e 25 148
e 25 149
