n 200 
m 3028
e 1 14
e 1 27
e 1 32
e 1 50
e 1 58
e 1 59
e 1 60
e 1 64
e 1 66
e 1 67
e 1 70
e 1 88
e 1 101
e 1 119
e 1 120
e 1 127
e 1 143
e 1 154
e 1 162
e 1 176
e 1 183
e 1 188
e 1 192
e 2 3
e 2 4
e 2 14
e 2 22
e 2 26
e 2 28
e 2 48
e 2 49
e 2 50
e 2 61
e 2 62
e 2 72
e 2 76
e 2 78
e 2 80
e 2 88
e 2 91
e 2 96
e 2 103
e 2 111
e 2 113
e 2 117
e 2 118
e 2 123
e 2 130
e 2 152
e 2 158
e 2 163
e 2 165
e 2 166
e 2 172
e 2 185
e 2 189
e 2 191
e 2 200
e 3 5
e 3 7
e 3 12
e 3 14
e 3 20
e 3 49
e 3 51
e 3 53
e 3 85
e 3 86
e 3 91
e 3 94
e 3 95
e 3 115
e 3 116
e 3 124
e 3 138
e 3 149
e 3 167
e 3 169
e 3 171
e 3 173
e 3 179
e 3 182
e 3 193
e 4 15
e 4 22
e 4 26
e 4 28
e 4 36
e 4 39
e 4 45
e 4 46
e 4 48
e 4 54
e 4 61
e 4 64
e 4 73
e 4 78
e 4 89
e 4 104
e 4 106
e 4 111
e 4 121
e 4 135
e 4 142
e 4 150
e 4 153
e 4 162
e 4 173
e 4 178
e 4 192
e 4 198
e 4 200
e 5 6
e 5 12
e 5 25
e 5 30
e 5 40
e 5 41
e 5 46
e 5 47
e 5 61
e 5 64
e 5 73
e 5 82
e 5 95
e 5 102
e 5 125
e 5 139
e 5 156
e 5 158
e 5 160
e 5 173
e 5 180
e 5 181
e 5 190
e 5 193
e 5 198
e 6 9
e 6 13
e 6 15
e 6 24
e 6 30
e 6 34
e 6 42
e 6 77
e 6 78
e 6 82
e 6 95
e 6 101
e 6 114
e 6 116
e 6 117
e 6 119
e 6 126
e 6 132
e 6 145
e 6 149
e 6 160
e 6 163
e 6 164
e 6 165
e 6 168
e 6 172
e 6 176
e 6 181
e 6 183
e 6 192
e 6 195
e 7 13
e 7 42
e 7 45
e 7 53
e 7 56
e 7 65
e 7 66
e 7 69
e 7 75
e 7 85
e 7 92
e 7 109
e 7 130
e 7 136
e 7 162
e 7 165
e 7 181
e 7 184
e 7 189
e 8 16
e 8 31
e 8 32
e 8 40
e 8 41
e 8 43
e 8 49
e 8 55
e 8 61
e 8 65
e 8 67
e 8 80
e 8 85
e 8 103
e 8 117
e 8 121
e 8 122
e 8 124
e 8 132
e 8 150
e 8 152
e 8 153
e 8 154
e 8 156
e 8 160
e 8 161
e 8 163
e 8 176
e 8 182
e 8 188
e 9 20
e 9 30
e 9 35
e 9 48
e 9 58
e 9 69
e 9 74
e 9 92
e 9 97
e 9 101
e 9 116
e 9 137
e 9 138
e 9 146
e 9 147
e 9 163
e 9 176
e 9 181
e 9 191
e 9 198
e 10 13
e 10 15
e 10 31
e 10 32
e 10 38
e 10 43
e 10 45
e 10 61
e 10 71
e 10 73
e 10 74
e 10 78
e 10 79
e 10 81
e 10 85
e 10 87
e 10 98
e 10 104
e 10 106
e 10 120
e 10 130
e 10 139
e 10 141
e 10 144
e 10 151
e 10 154
e 10 157
e 10 158
e 10 165
e 10 174
e 10 183
e 10 185
e 10 195
e 10 197
e 10 200
e 11 25
e 11 40
e 11 41
e 11 42
e 11 43
e 11 44
e 11 45
e 11 54
e 11 73
e 11 84
e 11 89
e 11 90
e 11 97
e 11 118
e 11 119
e 11 123
e 11 130
e 11 139
e 11 143
e 11 152
e 11 156
e 11 159
e 11 160
e 11 169
e 11 175
e 11 187
e 11 195
e 11 197
e 12 13
e 12 23
e 12 29
e 12 38
e 12 41
e 12 42
e 12 46
e 12 48
e 12 50
e 12 55
e 12 64
e 12 66
e 12 68
e 12 70
e 12 82
e 12 88
e 12 99
e 12 109
e 12 110
e 12 112
e 12 113
e 12 132
e 12 141
e 12 147
e 12 157
e 12 165
e 12 166
e 12 180
e 12 182
e 12 192
e 12 197
e 12 199
e 13 22
e 13 23
e 13 25
e 13 26
e 13 29
e 13 31
e 13 33
e 13 36
e 13 37
e 13 44
e 13 49
e 13 56
e 13 58
e 13 62
e 13 72
e 13 74
e 13 75
e 13 86
e 13 105
e 13 112
e 13 114
e 13 115
e 13 118
e 13 122
e 13 125
e 13 138
e 13 140
e 13 164
e 13 170
e 13 171
e 13 172
e 13 173
e 13 186
e 13 187
e 13 197
e 13 199
e 14 19
e 14 29
e 14 33
e 14 34
e 14 39
e 14 46
e 14 62
e 14 63
e 14 65
e 14 66
e 14 69
e 14 82
e 14 89
e 14 100
e 14 105
e 14 107
e 14 115
e 14 124
e 14 133
e 14 145
e 14 160
e 14 163
e 14 189
e 14 193
e 14 196
e 14 200
e 15 50
e 15 57
e 15 72
e 15 73
e 15 74
e 15 84
e 15 89
e 15 95
e 15 97
e 15 103
e 15 114
e 15 121
e 15 126
e 15 127
e 15 139
e 15 161
e 15 162
e 15 163
e 15 167
e 15 171
e 15 181
e 15 182
e 15 200
e 16 18
e 16 21
e 16 33
e 16 42
e 16 45
e 16 46
e 16 48
e 16 50
e 16 56
e 16 60
e 16 65
e 16 75
e 16 93
e 16 94
e 16 99
e 16 119
e 16 123
e 16 125
e 16 127
e 16 129
e 16 142
e 16 147
e 16 154
e 16 171
e 16 174
e 16 176
e 16 180
e 16 191
e 16 200
e 17 25
e 17 26
e 17 29
e 17 31
e 17 32
e 17 35
e 17 41
e 17 45
e 17 59
e 17 70
e 17 71
e 17 76
e 17 89
e 17 100
e 17 101
e 17 109
e 17 112
e 17 119
e 17 120
e 17 123
e 17 129
e 17 134
e 17 146
e 17 153
e 17 154
e 17 160
e 17 162
e 17 163
e 17 168
e 17 171
e 17 176
e 17 179
e 17 187
e 18 21
e 18 34
e 18 45
e 18 49
e 18 50
e 18 52
e 18 54
e 18 55
e 18 78
e 18 79
e 18 84
e 18 92
e 18 102
e 18 109
e 18 116
e 18 120
e 18 126
e 18 129
e 18 133
e 18 135
e 18 140
e 18 142
e 18 147
e 18 151
e 18 160
e 18 171
e 18 176
e 18 188
e 18 195
e 19 20
e 19 30
e 19 42
e 19 44
e 19 59
e 19 69
e 19 76
e 19 81
e 19 87
e 19 104
e 19 107
e 19 112
e 19 120
e 19 124
e 19 130
e 19 133
e 19 135
e 19 144
e 19 147
e 19 150
e 19 157
e 19 161
e 19 163
e 19 166
e 19 167
e 19 168
e 19 173
e 19 182
e 19 183
e 19 191
e 20 28
e 20 30
e 20 36
e 20 39
e 20 45
e 20 46
e 20 47
e 20 51
e 20 56
e 20 57
e 20 59
e 20 60
e 20 65
e 20 97
e 20 106
e 20 107
e 20 113
e 20 119
e 20 133
e 20 138
e 20 147
e 20 152
e 20 154
e 20 170
e 20 178
e 20 180
e 20 184
e 20 187
e 20 188
e 20 189
e 20 195
e 21 24
e 21 32
e 21 42
e 21 49
e 21 52
e 21 55
e 21 56
e 21 59
e 21 67
e 21 69
e 21 75
e 21 90
e 21 99
e 21 103
e 21 104
e 21 115
e 21 135
e 21 138
e 21 152
e 21 157
e 21 159
