n 200 
m 481
e 1 27
e 1 156
e 2 59
e 2 62
e 2 145
e 3 43
e 3 136
e 3 150
e 3 184
e 4 103
e 5 107
e 5 140
e 5 143
e 6 16
e 6 47
e 6 57
e 6 197
e 7 63
e 7 67
e 7 91
e 7 98
e 7 133
e 8 159
e 8 170
e 9 19
e 9 21
e 9 46
e 9 104
e 9 118
e 9 143
e 9 188
e 10 12
e 10 41
e 10 51
e 10 56
e 10 69
e 10 93
e 10 144
e 10 153
e 10 178
e 10 182
e 10 192
e 11 70
e 11 75
e 11 194
e 11 198
e 12 164
e 13 113
e 13 153
e 13 157
e 13 184
e 13 194
e 14 73
e 15 46
e 15 156
e 15 169
e 15 184
e 15 187
e 16 23
e 16 35
e 16 112
e 16 117
e 16 129
e 16 137
e 16 142
e 16 174
e 17 27
e 17 29
e 17 47
e 17 55
e 17 84
e 17 120
e 17 128
e 17 153
e 17 157
e 17 163
e 17 167
e 17 180
e 18 25
e 18 36
e 18 58
e 18 116
e 19 129
e 19 147
e 19 152
e 20 34
e 20 52
e 20 100
e 20 119
e 20 120
e 21 33
e 21 100
e 21 180
e 22 107
e 22 178
e 23 31
e 23 82
e 24 38
e 24 89
e 24 126
e 24 135
e 25 63
e 25 86
e 25 89
e 25 115
e 25 195
e 26 67
e 26 183
e 27 33
e 27 65
e 27 101
e 27 159
e 28 45
e 28 77
e 28 78
e 28 93
e 28 197
e 29 36
e 29 171
e 30 63
e 30 79
e 30 106
e 30 111
e 30 116
e 30 155
e 30 168
e 31 85
e 31 143
e 31 180
e 32 51
e 32 156
e 33 60
e 33 115
e 33 161
e 34 96
e 34 149
e 34 180
e 34 194
e 34 195
e 35 67
e 35 80
e 35 97
e 35 108
e 35 137
e 35 157
e 36 85
e 36 142
e 36 163
e 37 49
e 37 117
e 38 69
e 38 185
e 39 68
e 39 90
e 39 121
e 39 134
e 40 87
e 40 143
e 40 176
e 41 52
e 41 60
e 41 97
e 41 111
e 41 117
e 41 118
e 41 157
e 41 163
e 41 187
e 42 99
e 42 115
e 42 149
e 42 157
e 43 66
e 43 111
e 43 142
e 43 145
e 43 158
e 43 180
e 44 45
e 44 51
e 45 96
e 45 103
e 45 144
e 45 158
e 45 169
