n 200 
m 514
e 1 16
e 1 22
e 1 32
e 1 100
e 1 107
e 1 138
e 1 163
e 1 188
e 1 196
e 2 3
e 2 23
e 2 42
e 2 165
e 2 198
e 3 5
e 3 35
e 3 36
e 3 56
e 3 118
e 3 127
e 4 16
e 4 17
e 4 65
e 4 66
e 4 79
e 4 102
e 4 174
e 5 13
e 5 44
e 5 61
e 5 67
e 5 115
e 5 124
e 6 136
e 6 192
e 7 15
e 7 56
e 7 65
e 7 70
e 7 71
e 7 83
e 7 99
e 7 101
e 7 104
e 7 111
e 7 155
e 7 174
e 7 188
e 8 24
e 8 35
e 8 48
e 8 113
e 8 152
e 8 182
e 9 18
e 10 61
e 10 82
e 10 105
e 10 115
e 11 26
e 11 64
e 11 76
e 11 95
e 11 119
e 12 42
e 12 56
e 13 79
e 13 139
e 13 147
e 13 162
e 13 176
e 14 55
e 14 101
e 14 187
e 14 198
e 15 30
e 15 56
e 15 164
e 15 190
e 16 101
e 17 40
e 17 68
e 17 74
e 17 139
e 17 143
e 17 162
e 18 32
e 18 58
e 18 66
e 18 104
e 18 121
e 19 33
e 19 71
e 19 73
e 19 92
e 19 94
e 19 95
e 20 25
e 20 79
e 20 99
e 20 144
e 21 37
e 21 41
e 21 42
e 21 61
e 21 101
e 22 37
e 22 51
e 22 100
e 22 122
e 22 142
e 22 153
e 22 157
e 22 169
e 22 198
e 23 101
e 24 50
e 24 61
e 24 64
e 24 72
e 24 74
e 24 94
e 24 121
e 24 152
e 24 155
e 25 34
e 25 100
e 25 131
e 25 134
e 26 39
e 26 91
e 26 123
e 26 134
e 27 35
e 27 43
e 27 48
e 27 142
e 28 49
e 28 70
e 28 124
e 28 175
e 28 191
e 29 33
e 29 61
e 29 87
e 29 102
e 29 138
e 29 152
e 30 41
e 30 125
e 31 39
e 31 186
e 32 137
e 32 169
e 32 183
e 33 48
e 33 51
e 33 53
e 33 64
e 33 79
e 33 122
e 33 200
e 35 96
e 35 153
e 36 61
e 36 81
e 36 86
e 36 98
e 36 150
e 36 156
e 36 161
e 36 171
e 36 172
e 36 183
e 37 79
e 37 99
e 37 135
e 38 90
e 38 91
e 38 128
e 38 165
e 38 175
e 39 128
e 39 135
e 39 186
e 40 65
e 40 139
e 40 166
e 40 175
e 40 197
e 41 44
e 41 114
e 41 187
e 41 194
e 42 62
e 42 71
e 43 48
e 43 108
e 44 58
e 44 82
e 44 154
e 44 188
e 44 199
e 45 85
e 45 109
e 45 143
e 45 179
e 45 183
e 46 142
e 46 151
e 46 176
e 47 167
e 47 190
e 48 51
e 48 75
e 48 91
e 48 194
e 50 80
e 50 104
e 50 147
e 50 153
e 50 192
e 51 127
e 51 140
e 51 172
e 52 86
e 53 71
e 53 84
e 53 134
e 54 149
e 55 76
e 55 105
e 55 126
e 55 128
e 55 160
e 55 185
e 56 91
e 56 104
e 56 116
e 56 131
e 56 190
e 56 194
e 57 78
e 57 87
e 57 89
e 57 100
e 57 102
e 57 114
e 57 139
e 57 149
e 58 119
e 58 130
e 58 173
e 58 177
e 59 64
e 59 145
e 60 76
e 60 79
e 60 137
e 60 171
e 61 71
e 61 93
e 61 104
e 61 115
e 61 119
e 61 147
e 61 169
e 61 199
e 62 70
e 62 139
e 62 160
e 63 78
e 63 167
e 63 193
e 64 97
e 64 175
e 64 179
e 64 190
e 65 75
e 65 137
e 65 154
e 65 169
e 65 175
e 65 176
e 65 181
e 66 85
e 66 142
e 67 108
e 67 135
e 67 154
e 67 158
e 68 102
e 70 97
e 70 106
e 70 146
e 71 126
e 72 138
e 73 122
e 73 149
e 73 169
e 73 170
e 73 194
e 73 198
e 74 78
e 74 114
e 74 117
e 74 130
e 74 131
e 74 173
e 75 159
e 76 123
e 76 179
e 77 127
e 77 136
e 77 137
e 77 138
e 77 179
e 77 182
e 78 189
e 78 200
e 79 119
e 79 133
e 79 142
e 79 151
e 79 191
e 80 87
e 81 158
e 82 108
e 82 194
e 83 124
e 83 134
e 83 169
e 84 121
e 84 159
e 84 181
e 85 101
e 85 123
e 85 150
e 85 182
e 86 121
e 86 145
e 86 149
e 87 115
e 87 165
e 87 199
e 88 95
e 88 151
e 88 152
e 88 199
e 89 128
e 89 157
e 89 190
e 90 100
e 90 120
e 90 147
e 90 152
e 91 109
e 91 118
e 92 110
e 92 128
e 92 182
e 93 97
e 93 131
e 93 140
e 93 192
e 93 197
e 95 99
e 95 160
e 95 164
e 96 176
e 97 100
e 97 135
e 97 158
e 97 189
e 98 127
e 99 101
e 99 123
e 99 135
e 99 156
e 101 151
e 101 181
e 101 198
e 102 153
e 102 168
e 102 170
e 102 180
e 103 157
e 103 159
e 105 134
e 105 196
e 106 131
e 106 145
e 106 151
e 106 197
e 106 199
e 107 123
e 109 110
e 109 115
e 110 174
e 112 166
e 114 128
