n 200 
m 571
e 1 3
e 1 10
e 1 13
e 1 27
e 1 83
e 1 141
e 1 168
e 1 185
e 2 66
e 2 108
e 2 131
e 3 4
e 3 22
e 3 68
e 3 137
e 3 170
e 3 179
e 3 195
e 4 14
e 4 43
e 4 84
e 4 146
e 5 57
e 5 124
e 6 7
e 6 18
e 6 23
e 6 46
e 6 85
e 6 106
e 6 109
e 6 113
e 6 160
e 6 181
e 7 12
e 7 13
e 7 47
e 7 113
e 7 164
e 7 170
e 7 175
e 8 103
e 8 113
e 8 146
e 8 161
e 8 173
e 8 174
e 8 188
e 8 200
e 9 35
e 9 56
e 9 73
e 9 165
e 9 189
e 10 14
e 10 18
e 10 26
e 10 123
e 10 139
e 10 162
e 10 164
e 11 81
e 11 95
e 11 148
e 11 162
e 12 59
e 12 81
e 12 155
e 12 170
e 12 182
e 13 34
e 13 68
e 13 73
e 13 103
e 13 156
e 14 69
e 14 99
e 14 117
e 14 126
e 15 38
e 15 151
e 15 187
e 16 92
e 16 124
e 16 150
e 17 49
e 17 94
e 17 128
e 17 132
e 17 157
e 17 158
e 17 197
e 18 73
e 18 88
e 18 91
e 18 183
e 19 80
e 19 81
e 19 126
e 19 142
e 20 55
e 20 65
e 20 124
e 20 143
e 21 64
e 21 79
e 21 100
e 21 152
e 21 161
e 21 172
e 23 79
e 23 94
e 23 105
e 23 156
e 23 174
e 24 66
e 24 97
e 24 102
e 24 148
e 24 194
e 25 77
e 25 83
e 25 87
e 25 105
e 25 145
e 25 165
e 26 69
e 26 127
e 26 167
e 27 43
e 27 150
e 27 154
e 28 35
e 28 189
e 29 33
e 29 45
e 29 94
e 29 142
e 29 148
e 29 182
e 29 189
e 30 131
e 30 139
e 30 167
e 31 48
e 31 59
e 31 94
e 31 166
e 31 181
e 31 193
e 32 57
e 32 150
e 33 45
e 33 57
e 33 89
e 33 102
e 33 118
e 33 122
e 33 166
e 33 194
e 34 59
e 34 80
e 34 87
e 34 104
e 34 126
e 34 140
e 34 149
e 34 162
e 34 193
e 35 44
e 35 170
e 35 195
e 36 49
e 36 200
e 37 69
e 37 96
e 37 101
e 37 104
e 37 118
e 37 153
e 37 178
e 38 50
e 38 64
e 38 112
e 38 152
e 38 177
e 39 42
e 39 77
e 39 90
e 39 106
e 39 130
e 39 153
e 39 154
e 39 162
e 39 163
e 39 191
e 40 77
e 40 103
e 40 151
e 41 47
e 41 64
e 41 95
e 41 101
e 41 160
e 41 167
e 41 168
e 41 192
e 42 99
e 42 175
e 42 186
e 42 196
e 43 95
e 43 105
e 43 125
e 44 93
e 44 179
e 44 186
e 45 72
e 45 82
e 45 103
e 45 159
e 45 164
e 45 168
e 46 112
e 46 119
e 46 194
e 47 88
e 47 96
e 47 143
e 47 149
e 47 163
e 47 170
e 47 191
e 48 89
e 48 118
e 48 130
e 49 88
e 49 162
e 50 78
e 50 107
e 50 112
e 50 120
e 51 102
e 51 164
e 52 81
e 52 189
e 53 92
e 53 98
e 53 99
e 53 105
e 53 121
e 53 154
e 53 159
e 54 60
e 54 116
e 54 198
e 54 199
e 55 108
e 55 116
e 55 145
e 56 79
e 56 99
e 56 122
e 56 158
e 57 71
e 57 113
e 57 126
e 58 128
e 59 84
e 59 87
e 59 106
e 59 161
e 60 76
e 60 81
e 60 156
e 60 158
e 60 166
e 61 75
e 61 77
e 61 122
e 61 131
e 61 160
e 61 178
e 61 189
e 62 94
e 62 143
e 62 175
e 63 80
e 63 91
e 63 150
e 63 168
e 64 175
e 65 123
e 65 156
e 65 161
e 65 182
e 66 71
e 66 114
e 66 132
e 66 136
e 66 197
e 67 82
e 67 86
e 67 111
e 67 140
e 67 146
e 67 182
e 67 195
e 68 72
e 68 85
e 68 135
e 68 142
e 68 153
e 68 156
e 69 99
e 69 106
e 69 150
e 69 161
e 69 177
e 69 178
e 69 180
e 69 182
e 69 192
e 70 92
e 70 153
e 71 91
e 71 150
e 71 159
e 71 173
e 71 176
e 71 199
e 73 77
e 73 93
e 73 103
e 73 188
e 74 156
e 75 107
e 75 169
e 75 194
e 76 118
e 76 180
e 76 198
e 77 94
e 77 121
e 78 84
e 78 100
e 78 113
e 78 140
e 78 157
e 78 192
e 79 150
e 79 166
e 80 106
e 80 112
e 80 135
e 80 161
e 81 113
e 81 132
e 81 136
e 82 84
e 82 102
e 82 126
e 82 141
e 82 151
e 82 153
e 84 132
e 84 139
e 84 152
e 84 160
e 85 107
e 85 189
e 86 99
e 86 171
e 87 189
e 88 136
e 88 165
e 88 174
e 88 191
e 89 96
e 89 99
e 89 169
e 89 172
e 89 179
e 90 112
e 90 131
e 90 134
e 90 144
e 90 145
e 90 150
e 90 162
e 90 163
e 90 171
e 91 100
e 91 110
e 91 131
e 91 132
e 91 179
e 91 180
e 92 192
e 93 105
e 93 108
e 93 173
e 94 99
e 94 115
e 94 121
e 94 140
e 94 195
e 95 115
e 95 130
e 95 142
e 95 164
e 95 173
e 95 175
e 95 188
e 97 177
e 98 102
e 98 109
e 98 121
e 98 168
e 98 188
e 98 200
e 99 120
e 99 129
e 99 161
e 99 166
e 99 180
e 100 113
e 100 133
e 100 171
e 100 197
e 101 119
e 101 160
e 102 103
e 102 118
e 102 146
e 102 154
e 102 158
e 102 167
e 102 178
e 102 182
e 102 192
e 102 194
e 102 197
e 103 185
e 104 112
e 104 141
e 105 112
e 105 115
e 106 111
e 106 120
e 106 178
e 106 196
e 107 110
e 107 155
e 108 113
e 108 169
e 108 180
e 108 194
e 109 133
e 109 150
e 109 179
e 109 195
e 110 152
e 110 198
e 111 115
e 113 151
e 113 162
e 114 156
e 115 156
e 115 163
e 116 197
e 117 118
e 117 130
e 117 148
e 117 159
e 117 170
e 117 173
e 117 180
e 117 195
e 118 125
e 119 125
e 119 126
e 119 148
e 119 197
e 120 147
e 120 151
e 120 176
e 121 132
e 121 156
e 121 171
e 121 183
e 122 124
e 122 180
e 124 141
e 124 182
e 124 199
e 125 145
e 125 162
e 125 163
e 126 135
e 127 151
e 127 158
e 128 165
e 128 169
e 128 182
e 129 146
e 129 155
e 130 153
e 130 174
e 131 166
e 131 188
e 132 156
e 133 183
e 133 197
e 134 180
e 135 164
e 135 171
e 136 193
e 137 179
e 138 158
e 138 190
e 138 194
e 139 191
e 140 163
e 140 178
e 141 180
e 142 181
e 143 195
e 143 198
e 144 158
e 145 177
e 145 194
e 146 161
e 146 162
e 147 154
e 147 156
e 147 157
e 149 189
e 150 156
e 151 157
e 151 196
e 153 174
e 154 192
e 155 156
e 155 168
e 156 160
e 156 161
e 156 162
e 156 166
e 156 167
e 156 194
e 158 189
e 159 164
e 161 162
e 164 165
e 165 173
e 166 182
