n 200 
m 514
e 1 9
e 1 110
e 1 111
e 1 140
e 1 167
e 2 22
e 2 26
e 2 77
e 2 145
e 3 17
e 3 21
e 3 108
e 3 119
e 3 161
e 3 189
e 4 76
e 4 102
e 4 119
e 4 185
e 5 77
e 5 101
e 5 117
e 5 125
e 5 129
e 5 199
e 6 7
e 6 12
e 6 51
e 6 90
e 6 141
e 6 156
e 6 168
e 7 77
e 7 112
e 7 138
e 8 23
e 8 43
e 8 66
e 8 68
e 8 77
e 8 87
e 8 90
e 8 135
e 8 165
e 9 80
e 10 43
e 10 179
e 11 19
e 11 20
e 11 30
e 11 104
e 11 123
e 11 149
e 11 185
e 12 24
e 12 62
e 12 96
e 12 118
e 12 150
e 13 112
e 13 198
e 14 40
e 14 53
e 14 123
e 14 136
e 14 175
e 14 180
e 14 187
e 15 83
e 16 21
e 16 37
e 16 81
e 16 147
e 16 185
e 17 55
e 17 81
e 17 102
e 17 118
e 17 129
e 18 47
e 18 87
e 18 96
e 18 110
e 18 142
e 18 157
e 18 174
e 19 87
e 19 94
e 19 169
e 20 52
e 20 83
e 20 87
e 20 109
e 20 119
e 20 182
e 20 185
e 21 72
e 21 82
e 21 100
e 21 125
e 21 150
e 21 180
e 21 199
e 22 77
e 22 121
e 22 163
e 22 188
e 23 67
e 23 79
e 23 144
e 23 151
e 23 158
e 23 188
e 24 34
e 24 101
e 24 104
e 24 184
e 24 188
e 25 51
e 25 84
e 25 121
e 25 192
e 26 62
e 26 63
e 26 66
e 26 72
e 26 123
e 26 124
e 26 185
e 27 103
e 27 147
e 28 29
e 28 34
e 28 91
e 28 93
e 28 121
e 28 128
e 28 130
e 28 151
e 28 167
e 28 185
e 28 186
e 28 197
e 29 55
e 29 86
e 29 104
e 29 187
e 29 194
e 30 51
e 30 54
e 30 120
e 30 138
e 30 144
e 30 191
e 31 199
e 32 83
e 32 88
e 32 124
e 32 154
e 32 200
e 33 36
e 33 46
e 33 48
e 33 57
e 33 70
e 33 80
e 33 120
e 33 133
e 33 184
e 34 50
e 34 130
e 34 135
e 34 185
e 35 43
e 35 137
e 35 178
e 36 95
e 36 123
e 36 165
e 36 174
e 37 123
e 37 157
e 37 182
e 38 126
e 39 48
e 39 142
e 39 160
e 39 176
e 40 130
e 40 183
e 41 129
e 41 141
e 42 108
e 42 136
e 42 178
e 43 47
