n 200 
m 486
e 1 9
e 1 16
e 1 31
e 1 53
e 1 75
e 1 119
e 1 141
e 1 200
e 2 6
e 2 107
e 2 109
e 2 121
e 2 144
e 3 14
e 3 191
e 4 168
e 4 176
e 5 13
e 5 16
e 7 65
e 7 167
e 7 169
e 7 180
e 8 13
e 8 31
e 8 34
e 8 60
e 8 66
e 8 196
e 9 131
e 9 138
e 9 175
e 9 176
e 9 196
e 10 18
e 10 25
e 10 28
e 10 58
e 10 81
e 10 89
e 10 157
e 10 159
e 12 171
e 13 14
e 13 23
e 13 27
e 13 141
e 13 175
e 13 199
e 14 28
e 14 40
e 14 148
e 14 150
e 15 46
e 15 70
e 15 90
e 15 124
e 15 173
e 15 199
e 16 50
e 16 57
e 16 66
e 16 137
e 16 185
e 17 55
e 17 141
e 17 161
e 18 46
e 18 57
e 18 59
e 18 82
e 18 86
e 18 112
e 18 158
e 18 171
e 19 109
e 19 170
e 19 193
e 20 188
e 21 54
e 21 102
e 21 136
e 21 156
e 21 161
e 21 189
e 22 38
e 22 175
e 22 198
e 23 31
e 23 61
e 23 62
e 23 74
e 23 152
e 23 185
e 23 189
e 23 193
e 24 50
e 24 151
e 25 119
e 25 120
e 26 49
e 26 133
e 26 186
e 27 30
e 27 39
e 27 50
e 27 61
e 27 91
e 27 136
e 27 138
e 27 140
e 27 168
e 27 181
e 28 118
e 28 152
e 29 62
e 29 120
e 30 85
e 30 100
e 30 104
e 30 136
e 31 102
e 31 106
e 31 184
e 31 185
e 31 187
e 32 56
e 32 72
e 32 147
e 33 135
e 33 199
e 34 74
e 34 99
e 34 115
e 34 148
e 34 198
e 35 75
e 35 97
e 35 112
e 35 124
e 35 137
e 35 161
e 35 165
e 36 65
e 36 97
e 36 199
e 37 43
e 37 46
e 37 49
e 37 95
e 37 142
e 37 156
e 37 181
e 38 66
e 38 194
e 38 196
e 39 44
e 39 45
e 39 47
e 39 64
e 39 74
e 39 144
e 39 161
e 39 162
e 39 175
e 40 45
e 40 58
e 40 74
e 40 155
e 40 185
e 40 198
e 41 45
e 41 76
e 41 95
e 41 162
e 42 175
e 43 125
e 43 200
e 44 57
e 44 67
e 44 75
e 44 142
e 44 149
e 44 200
e 45 75
e 45 89
e 45 117
e 45 141
e 45 160
e 45 162
e 46 62
e 46 80
e 46 135
e 46 151
e 47 65
e 47 132
e 47 158
e 47 169
e 47 184
e 48 57
e 48 70
e 48 91
e 48 161
e 48 170
e 49 52
e 49 177
e 49 183
e 50 95
e 50 151
e 51 82
e 51 85
e 51 113
e 51 185
e 52 82
e 52 146
e 52 149
e 52 169
e 53 119
e 53 195
e 54 68
e 54 81
e 54 138
e 55 58
e 55 68
e 55 112
e 55 150
e 55 167
e 56 65
e 56 101
e 56 152
e 56 159
e 56 178
e 57 81
e 57 82
e 57 104
e 57 112
e 57 179
e 58 65
e 58 113
e 58 118
e 58 120
e 58 151
e 59 104
e 59 118
e 59 136
e 60 63
e 60 66
e 60 107
e 60 110
e 60 111
e 60 128
e 61 77
e 61 98
e 61 109
e 61 136
e 61 155
e 61 192
e 61 200
e 62 85
e 62 90
e 62 121
