n 200 
m 517
e 1 24
e 1 82
e 1 122
e 1 141
e 1 148
e 1 185
e 2 44
e 2 59
e 2 63
e 2 71
e 2 85
e 2 92
e 2 133
e 3 50
e 3 86
e 3 100
e 3 109
e 3 119
e 3 148
e 3 158
e 3 161
e 4 64
e 4 86
e 4 184
e 5 28
e 5 79
e 5 80
e 5 85
e 5 92
e 5 103
e 5 198
e 6 98
e 6 160
e 6 186
e 7 54
e 7 160
e 7 168
e 9 54
e 9 70
e 9 164
e 9 185
e 10 45
e 10 104
e 10 168
e 11 31
e 11 79
e 12 40
e 12 69
e 12 90
e 12 93
e 12 112
e 12 176
e 13 25
e 13 63
e 13 85
e 13 106
e 13 127
e 13 135
e 13 161
e 13 196
e 14 16
e 14 17
e 14 35
e 14 59
e 14 72
e 14 125
e 14 174
e 14 184
e 14 193
e 15 21
e 15 32
e 15 55
e 15 93
e 16 31
e 16 48
e 16 131
e 16 160
e 16 176
e 16 183
e 17 49
e 17 63
e 17 162
e 17 166
e 17 172
e 18 24
e 18 126
e 19 40
e 19 52
e 19 106
e 19 115
e 19 173
e 19 179
e 20 145
e 20 174
e 21 50
e 21 80
e 21 112
e 21 128
e 21 150
e 21 159
e 21 174
e 21 186
e 21 195
e 22 47
e 22 85
e 22 125
e 22 150
e 22 168
e 23 144
e 23 146
e 23 151
e 23 189
e 24 40
e 24 107
e 24 112
e 24 122
e 24 130
e 24 136
e 24 174
e 24 184
e 24 198
e 25 76
e 25 81
e 25 104
e 25 114
e 25 128
e 25 184
e 25 192
e 26 80
e 27 144
e 27 189
e 28 46
e 28 173
e 28 175
e 29 70
e 29 122
e 29 170
e 29 191
e 30 112
e 30 183
e 30 186
e 31 123
e 31 138
e 32 99
e 32 156
e 32 167
e 32 168
e 32 176
e 33 51
e 33 89
e 34 84
e 34 85
e 34 150
e 34 178
e 35 70
e 35 73
e 35 177
e 36 134
e 36 183
e 37 60
e 37 77
e 37 131
e 37 156
e 37 176
e 37 192
e 38 196
e 39 146
e 40 70
e 40 102
e 40 192
e 41 92
e 41 99
e 41 106
e 41 121
e 41 159
e 42 50
e 42 83
e 42 100
e 42 129
e 42 171
e 43 45
e 43 63
e 43 78
e 44 59
e 44 73
e 44 77
e 44 137
e 44 145
e 44 169
e 45 48
e 45 90
e 45 99
e 45 174
e 46 195
e 47 133
e 47 156
e 47 172
e 48 50
e 48 54
e 48 83
e 48 144
e 48 145
e 49 104
e 49 119
e 49 120
e 49 131
e 49 162
e 49 168
e 50 129
e 51 61
e 51 119
e 51 134
e 51 144
e 52 124
e 52 184
e 53 68
e 53 76
e 54 71
e 55 70
e 55 112
e 55 120
e 55 152
e 55 196
e 56 84
e 56 86
e 56 91
e 56 94
e 56 108
e 57 120
e 57 135
e 57 151
e 57 187
e 58 111
e 58 113
e 58 144
e 58 158
e 58 166
e 59 91
e 59 169
e 59 172
e 59 174
e 59 191
e 60 65
e 60 79
e 60 101
e 60 102
e 60 108
e 60 136
e 60 169
e 60 171
e 60 192
e 61 115
e 61 119
e 61 152
e 61 175
e 61 179
e 62 137
e 62 158
e 63 112
e 63 140
e 63 173
e 64 116
e 64 138
e 64 163
e 65 89
e 65 127
e 65 178
e 66 92
e 66 106
e 66 127
e 66 144
e 66 148
e 66 163
e 66 175
e 67 126
e 67 148
e 68 127
e 69 161
e 69 172
e 70 88
e 70 116
e 70 125
e 70 127
e 71 194
e 72 127
e 72 148
e 72 166
e 72 182
e 73 106
e 73 117
e 73 145
e 73 193
e 74 101
e 74 127
e 74 150
e 75 132
e 75 133
e 75 163
e 76 99
e 76 170
e 78 85
e 78 116
e 79 98
e 79 147
e 79 149
e 79 153
