n 200 
m 502
e 1 14
e 1 27
e 1 77
e 1 82
e 1 107
e 1 115
e 1 126
e 1 157
e 1 199
e 2 61
e 2 66
e 2 67
e 2 85
e 2 100
e 2 124
e 2 137
e 3 18
e 3 160
e 3 162
e 3 165
e 4 21
e 4 31
e 4 45
e 4 50
e 4 61
e 4 79
e 4 117
e 4 131
e 4 133
e 4 139
e 4 164
e 4 168
e 4 183
e 4 195
e 5 41
e 5 69
e 5 124
e 5 194
e 5 195
e 6 11
e 6 45
e 6 62
e 6 75
e 6 96
e 6 111
e 6 147
e 6 193
e 6 199
e 7 40
e 7 47
e 7 56
e 7 84
e 7 107
e 8 36
e 8 169
e 8 179
e 8 188
e 8 195
e 9 45
e 9 80
e 10 88
e 10 94
e 10 96
e 10 97
e 11 18
e 11 19
e 11 44
e 11 63
e 11 96
e 11 97
e 11 185
e 11 196
e 12 84
e 12 176
e 13 43
e 13 142
e 13 183
e 14 34
e 14 43
e 14 47
e 14 52
e 14 102
e 14 126
e 14 156
e 14 170
e 14 176
e 14 188
e 14 196
e 15 25
e 15 29
e 15 88
e 15 94
e 15 146
e 15 161
e 15 191
e 15 192
e 15 196
e 15 199
e 16 97
e 16 121
e 17 200
e 18 37
e 18 94
e 18 128
e 18 172
e 18 188
e 18 200
e 19 23
e 19 65
e 19 182
e 20 119
e 20 130
e 20 176
e 20 180
e 21 54
e 21 79
e 21 144
e 22 32
e 22 182
e 23 58
e 23 68
e 23 70
e 23 93
e 23 99
e 23 114
e 23 117
e 23 118
e 23 133
e 23 134
e 23 162
e 23 193
e 24 67
e 24 81
e 24 89
e 24 108
e 24 121
e 25 49
e 25 54
e 26 43
e 26 75
e 26 100
e 26 124
e 26 175
e 26 197
e 27 57
e 27 73
e 27 81
e 27 83
e 27 89
e 27 116
e 27 131
e 27 137
e 27 200
e 28 53
e 28 109
e 28 128
e 28 165
e 28 172
e 28 176
e 29 38
e 29 44
e 29 54
e 29 63
e 29 68
e 29 107
e 29 139
e 29 150
e 29 153
e 29 154
e 29 166
e 30 83
e 30 90
e 30 99
e 32 37
e 32 52
e 32 82
e 33 48
e 33 102
e 33 178
e 34 71
e 34 170
e 34 199
e 35 47
e 35 82
e 35 89
e 35 131
e 35 200
e 36 47
e 36 50
e 36 58
e 36 69
e 37 43
e 37 79
e 37 197
e 38 131
e 39 80
e 39 94
e 40 60
e 40 83
e 40 107
e 40 112
e 40 122
e 40 134
e 40 149
e 40 161
e 40 183
e 41 54
e 41 85
e 41 105
e 41 119
e 41 150
e 41 178
e 42 179
e 42 190
e 42 194
e 43 51
e 43 58
e 43 67
e 43 118
e 43 122
e 44 77
e 44 137
e 44 160
e 45 168
e 46 106
e 46 128
e 48 93
e 48 113
e 48 159
e 49 57
e 49 91
e 49 103
e 49 163
e 49 169
e 49 171
e 49 197
e 50 94
e 50 103
e 50 119
e 51 81
e 51 184
e 52 53
e 52 150
e 53 57
e 53 126
e 53 128
e 53 179
e 54 121
e 54 171
e 54 191
e 55 151
e 55 184
e 56 65
e 56 84
e 56 89
e 56 119
e 56 140
e 56 142
e 56 147
e 56 155
e 57 79
e 57 81
e 57 112
e 57 159
e 58 135
e 58 154
e 59 135
e 60 62
e 60 115
e 60 161
e 60 176
e 60 188
e 60 190
e 61 75
e 61 96
e 61 147
e 61 185
e 62 64
e 62 134
e 62 135
e 62 198
e 63 68
e 63 91
e 63 99
e 64 160
e 65 106
e 65 115
e 65 120
e 65 124
e 65 156
e 65 168
e 66 89
e 66 99
e 66 104
e 66 117
e 66 149
e 66 184
e 66 195
e 67 128
e 68 75
e 68 96
e 68 97
e 68 125
e 68 130
e 68 195
e 69 101
e 69 117
e 69 175
e 70 85
e 70 193
e 71 135
e 72 152
e 74 111
e 74 115
e 74 139
e 74 167
e 74 174
e 74 177
e 75 187
e 76 94
e 76 161
e 77 92
e 77 105
e 77 142
e 77 144
e 77 158
e 77 189
e 78 161
e 78 166
e 78 193
e 79 96
e 79 126
e 79 129
e 79 136
e 79 156
e 79 173
e 80 93
e 80 143
e 80 144
e 80 176
e 80 184
e 81 86
e 81 131
e 81 146
e 81 148
e 82 107
e 82 167
e 83 187
e 84 86
e 84 92
e 84 98
e 84 133
e 84 163
e 84 196
e 84 199
e 85 180
e 86 91
e 86 119
e 87 148
e 88 119
e 89 101
e 89 105
e 89 122
e 89 143
e 89 161
e 90 126
e 90 135
e 91 130
e 92 123
e 92 124
e 92 125
e 92 131
e 92 139
e 92 142
e 92 197
e 93 188
e 94 147
e 94 162
e 95 119
e 95 131
e 96 120
e 96 138
e 96 161
e 97 101
e 97 117
e 97 139
e 97 170
e 97 174
e 97 183
e 97 187
e 98 118
e 100 179
e 100 180
e 101 119
e 101 123
e 101 126
e 101 154
e 101 168
e 101 170
e 101 177
e 101 178
e 101 189
e 102 117
e 102 126
e 102 178
e 103 111
e 103 145
e 103 190
e 104 139
e 105 190
e 105 200
e 106 119
e 106 140
e 106 142
e 106 158
e 106 160
e 107 119
e 107 143
e 107 176
e 109 124
e 109 176
e 109 199
e 110 112
e 110 153
e 111 139
e 111 189
e 112 147
e 112 156
e 112 189
e 113 121
e 113 122
e 113 196
e 114 133
e 115 154
e 115 198
e 116 128
e 116 139
e 117 165
e 118 199
e 119 131
e 119 153
e 119 156
e 119 159
e 119 195
e 119 196
e 121 142
e 121 164
e 121 168
e 121 189
e 122 184
e 124 132
e 124 141
e 124 147
e 124 153
e 124 159
e 124 198
e 127 143
e 128 129
e 128 150
e 128 182
e 129 170
e 129 175
e 129 198
e 131 158
e 132 152
e 132 155
e 132 157
e 132 161
e 134 159
e 135 163
e 136 142
e 139 154
e 139 174
e 140 142
e 140 197
e 143 181
e 143 200
e 145 178
e 146 171
e 148 195
e 150 161
e 151 156
e 151 160
e 153 167
e 153 199
e 154 198
e 155 171
e 156 176
e 160 200
e 163 179
e 169 195
e 174 191
e 175 195
e 176 178
e 176 183
e 178 190
e 180 200
e 181 190
e 181 197
e 186 189
e 197 200
e 198 199
