n 200 
m 506
e 1 49
e 2 15
e 2 36
e 3 16
e 3 56
e 3 66
e 3 83
e 3 103
e 3 139
e 3 197
e 4 19
e 4 50
e 4 118
e 4 148
e 4 193
e 5 45
e 5 47
e 5 86
e 5 112
e 6 12
e 6 38
e 6 78
e 6 143
e 7 22
e 7 50
e 7 61
e 7 75
e 7 172
e 8 45
e 8 51
e 8 79
e 8 192
e 8 193
e 9 24
e 9 27
e 9 96
e 9 142
e 9 176
e 9 193
e 9 196
e 10 28
e 10 83
e 10 86
e 10 152
e 11 47
e 11 94
e 11 96
e 11 103
e 11 109
e 11 112
e 11 180
e 12 17
e 12 49
e 12 98
e 12 108
e 12 110
e 12 118
e 12 127
e 12 153
e 12 156
e 14 22
e 14 26
e 14 45
e 14 54
e 14 108
e 14 142
e 15 45
e 15 53
e 15 78
e 15 126
e 15 136
e 15 161
e 16 103
e 16 106
e 16 124
e 16 139
e 16 199
e 17 47
e 17 77
e 17 131
e 17 137
e 17 144
e 17 148
e 18 29
e 18 107
e 18 120
e 18 155
e 18 179
e 18 193
e 18 197
e 19 49
e 19 71
e 19 107
e 19 181
e 19 194
e 20 45
e 20 67
e 20 108
e 20 187
e 21 72
e 21 77
e 21 162
e 21 167
e 21 183
e 22 26
e 22 175
e 23 24
e 23 47
e 23 122
e 23 191
e 24 36
e 24 62
e 24 91
e 24 181
e 25 47
e 25 118
e 25 143
e 25 185
e 26 77
e 26 79
e 26 82
e 26 84
e 26 90
e 26 175
e 27 129
e 28 50
e 28 82
e 29 36
e 29 51
e 29 63
e 29 76
e 29 79
e 29 89
e 29 110
e 29 197
e 30 39
e 30 77
e 30 130
e 31 123
e 32 128
e 33 59
e 33 114
e 33 178
e 33 181
e 34 90
e 34 122
e 35 100
e 35 151
e 35 194
e 36 177
e 37 87
e 37 94
e 37 115
e 37 158
e 37 165
e 37 183
e 37 190
e 38 51
e 38 107
e 38 135
e 38 136
e 38 155
e 38 169
e 39 69
e 39 72
e 39 120
e 39 179
e 39 187
e 39 192
e 39 193
e 40 47
e 40 59
e 40 72
e 40 93
e 40 133
e 40 150
e 41 51
e 41 165
e 42 80
e 42 88
e 42 104
e 42 122
e 42 150
e 42 152
e 42 159
e 42 183
e 42 198
e 43 158
e 44 75
e 44 122
e 44 173
e 44 198
e 45 53
e 45 70
e 45 129
e 45 135
e 45 140
e 45 168
e 46 86
e 46 147
e 46 195
e 47 60
e 47 71
e 47 88
e 47 110
e 47 131
e 47 167
e 48 120
e 48 141
e 48 152
e 48 156
e 48 166
e 48 168
e 49 56
e 49 69
e 49 94
e 49 126
e 49 137
e 50 51
e 50 92
e 50 142
e 51 93
e 51 101
e 52 81
e 52 177
e 53 63
e 53 167
e 54 67
e 54 97
e 54 140
e 54 198
e 55 125
e 55 137
e 55 140
e 55 152
e 55 200
e 56 146
e 56 178
e 57 103
e 57 157
e 57 195
e 57 196
e 58 110
e 58 153
e 59 63
e 59 197
e 61 118
e 61 139
e 61 191
e 63 72
e 63 105
e 63 110
e 63 116
e 63 139
e 63 146
e 63 148
e 63 188
e 63 196
e 64 78
e 64 102
e 64 120
e 64 186
e 65 129
e 65 142
e 66 74
e 66 95
e 66 171
e 66 180
e 66 185
e 66 195
e 67 197
e 68 93
e 68 95
e 68 110
e 68 122
e 68 173
e 69 139
e 70 71
e 70 120
e 70 126
e 70 192
e 71 165
e 71 199
e 72 98
e 72 127
e 72 160
e 72 194
e 72 199
e 73 75
e 73 77
e 73 83
e 73 156
e 74 95
e 74 110
e 74 122
e 74 125
e 74 165
e 75 82
e 75 156
e 75 187
e 75 197
e 76 82
e 76 134
e 76 191
e 77 100
e 77 134
e 77 180
e 78 96
e 78 113
e 78 121
e 78 166
e 78 179
e 78 186
e 79 120
e 80 111
e 80 178
e 81 151
e 82 113
e 82 137
e 82 175
e 82 186
e 83 132
e 85 118
e 85 128
e 85 183
e 86 95
e 86 187
e 87 126
e 87 152
e 87 200
e 88 109
e 88 114
e 88 126
e 89 159
e 89 166
e 89 195
e 90 107
e 90 138
e 90 181
e 91 141
e 91 162
e 92 105
e 92 177
e 93 142
e 94 120
e 94 152
e 94 165
e 94 167
e 94 178
e 94 179
e 95 161
e 95 189
e 96 162
e 96 163
e 97 153
e 97 185
e 98 114
e 98 120
e 98 150
e 98 160
e 98 167
e 98 171
e 99 102
e 99 105
e 99 137
e 99 149
e 100 130
e 100 193
e 101 139
e 101 155
e 102 137
e 102 188
e 103 122
e 103 124
e 103 128
e 103 141
e 103 165
e 103 185
e 104 145
e 104 172
e 104 183
e 106 120
e 107 165
e 107 169
e 107 198
e 108 123
e 109 111
e 110 146
e 110 175
e 111 125
e 111 142
e 111 151
e 111 170
e 112 162
e 112 171
e 113 129
e 113 167
e 113 184
e 114 138
e 114 161
e 114 174
e 116 136
e 116 155
e 116 161
e 116 168
e 116 189
e 116 194
e 117 127
e 118 123
e 118 142
e 118 167
e 118 199
e 119 135
e 119 145
e 119 166
e 119 180
e 119 186
e 120 131
e 120 144
e 120 185
e 122 132
e 122 138
e 122 149
e 123 132
e 124 140
e 124 189
e 124 200
e 126 141
e 126 190
e 127 165
e 128 131
e 129 136
e 129 163
e 129 171
e 130 148
e 130 163
e 130 175
e 131 166
e 132 134
e 132 141
e 132 152
e 132 154
e 133 137
e 133 145
e 134 137
e 135 183
e 137 160
e 137 165
e 137 174
e 138 166
e 138 185
e 139 151
e 139 162
e 140 163
e 142 160
e 142 161
e 143 162
e 144 160
e 144 183
e 145 175
e 145 182
e 145 196
e 146 161
e 146 173
e 147 158
e 147 179
e 148 181
e 149 199
e 151 158
e 151 167
e 152 187
e 153 198
e 154 167
e 154 179
e 155 197
e 156 163
e 159 186
e 159 193
e 159 195
e 160 179
e 161 172
e 161 177
e 161 179
e 161 190
e 163 178
e 163 194
e 165 175
e 165 198
e 166 180
e 168 178
e 168 180
e 169 198
e 170 193
e 172 174
e 172 191
e 173 182
e 175 180
e 175 194
e 177 192
e 181 189
e 181 191
e 183 193
e 183 194
e 184 192
e 187 191
e 194 200
