n 200 
m 974
e 1 11
e 1 22
e 1 48
e 1 58
e 1 101
e 1 116
e 1 127
e 1 148
e 1 149
e 1 180
e 1 188
e 2 28
e 2 54
e 2 77
e 2 105
e 2 106
e 2 147
e 2 153
e 2 171
e 2 187
e 2 195
e 3 14
e 3 32
e 3 43
e 3 46
e 3 64
e 3 141
e 3 158
e 3 174
e 4 45
e 4 46
e 4 61
e 4 73
e 4 89
e 4 118
e 4 144
e 4 153
e 4 155
e 4 168
e 4 170
e 4 180
e 4 182
e 4 186
e 5 6
e 5 10
e 5 15
e 5 25
e 5 31
e 5 57
e 5 120
e 5 128
e 5 148
e 5 151
e 5 168
e 5 185
e 5 191
e 6 7
e 6 13
e 6 14
e 6 16
e 6 34
e 6 37
e 6 94
e 6 117
e 6 119
e 6 120
e 6 127
e 6 133
e 6 148
e 6 151
e 6 182
e 6 193
e 7 118
e 7 119
e 7 137
e 7 152
e 7 164
e 7 179
e 7 191
e 7 200
e 8 58
e 8 162
e 9 20
e 9 42
e 9 66
e 9 88
e 9 99
e 9 115
e 9 128
e 9 173
e 9 177
e 10 18
e 10 26
e 10 39
e 10 41
e 10 52
e 10 63
e 10 70
e 10 72
e 10 86
e 10 120
e 10 129
e 10 132
e 10 147
e 11 17
e 11 26
e 11 80
e 11 88
e 11 111
e 11 117
e 11 122
e 11 154
e 12 49
e 12 78
e 12 96
e 12 106
e 12 115
e 12 123
e 12 131
e 12 134
e 12 187
e 13 27
e 13 45
e 13 93
e 13 136
e 13 160
e 13 162
e 13 185
e 13 198
e 14 31
e 14 123
e 14 200
e 15 17
e 15 31
e 15 55
e 15 91
e 15 108
e 15 123
e 15 135
e 15 160
e 15 191
e 15 192
e 15 198
e 16 37
e 16 40
e 16 108
e 16 114
e 16 123
e 16 135
e 16 143
e 16 178
e 16 181
e 16 189
e 17 27
e 17 39
e 17 63
e 17 72
e 17 77
e 17 81
e 17 116
e 17 161
e 17 174
e 17 176
e 17 188
e 17 193
e 18 22
e 18 70
e 18 110
e 18 118
e 18 119
e 18 121
e 18 155
e 18 157
e 18 172
e 18 184
e 19 21
e 19 49
e 19 57
e 19 98
e 19 120
e 19 139
e 19 154
e 19 157
e 19 166
e 20 23
e 20 24
e 20 36
e 20 41
e 20 42
e 20 90
e 20 92
e 20 111
e 20 167
e 20 195
e 21 28
e 21 66
e 21 91
e 21 98
e 21 119
e 21 142
e 21 150
e 21 163
e 21 184
e 22 37
e 22 95
e 22 106
e 22 113
e 22 130
e 22 143
e 22 151
e 22 193
e 22 196
e 23 24
e 23 45
e 23 53
e 23 66
e 23 116
e 24 55
e 24 58
e 24 66
e 24 113
e 24 137
e 24 159
e 25 38
e 25 45
e 25 46
e 25 93
e 25 121
e 25 156
e 25 161
e 25 170
e 25 180
e 26 43
e 26 57
e 26 84
e 26 111
e 26 117
e 26 119
e 26 129
e 26 163
e 26 175
e 27 28
e 27 30
e 27 42
e 27 51
e 27 59
e 27 97
e 27 98
e 27 179
e 28 41
e 28 48
e 28 78
e 28 89
e 28 93
e 28 105
e 28 109
e 28 128
e 28 146
e 28 159
e 28 163
e 28 169
e 28 176
e 29 78
e 29 163
e 29 197
e 30 51
e 30 56
e 30 74
e 30 86
e 31 52
e 31 60
e 31 92
e 31 134
e 31 151
e 31 175
e 32 37
e 32 56
e 32 64
e 32 95
e 32 116
e 32 159
e 32 160
e 33 52
e 33 70
e 33 95
e 33 102
e 33 116
e 33 156
e 33 169
e 34 45
e 34 63
e 34 84
e 34 89
e 34 90
e 34 95
e 34 103
e 34 123
e 34 128
e 34 161
e 34 163
e 34 177
e 34 184
e 34 193
e 35 36
e 35 61
e 35 64
e 35 97
e 35 101
e 35 119
e 35 154
e 35 168
e 36 50
e 36 51
e 36 71
e 36 129
e 36 165
e 36 171
e 37 38
e 37 46
e 37 86
e 37 90
e 37 91
e 37 152
e 37 189
e 38 45
e 38 52
e 38 60
e 38 66
e 38 76
e 38 82
e 38 133
e 38 164
e 38 186
e 39 48
e 39 51
e 39 65
e 39 107
e 39 120
e 39 122
e 39 194
e 39 198
e 40 49
e 40 61
e 40 71
e 40 99
e 40 107
e 40 112
e 40 125
e 40 166
e 40 186
e 41 42
e 41 46
e 41 47
e 41 57
e 41 69
e 41 76
e 41 92
e 41 119
e 41 139
e 41 143
e 41 154
e 41 163
e 41 188
e 42 47
e 42 61
e 42 116
e 42 157
e 42 160
e 42 173
e 43 83
e 43 119
e 43 167
e 43 172
e 43 190
e 44 89
e 44 90
e 44 92
e 44 105
e 44 152
e 44 156
e 44 159
e 44 169
e 44 180
e 44 186
e 44 191
e 45 62
e 45 138
e 45 194
e 45 200
e 46 79
e 46 106
e 46 133
e 46 162
e 46 172
e 46 193
e 46 196
e 46 198
e 47 50
e 47 143
e 47 147
e 47 166
e 47 167
e 48 62
e 48 74
e 48 83
e 48 98
e 48 110
e 48 135
e 48 150
e 48 162
e 48 165
e 49 96
e 49 116
e 49 139
e 49 141
e 49 142
e 49 146
e 49 177
e 49 182
e 50 56
e 50 65
e 50 70
e 50 73
e 50 114
e 50 142
e 50 147
e 50 159
e 50 167
e 50 188
e 50 198
e 51 60
e 51 82
e 51 100
e 51 107
e 51 128
e 51 168
e 51 183
e 51 186
e 51 197
e 52 61
e 52 64
e 52 76
e 52 88
e 52 108
e 52 126
e 52 137
e 52 165
e 52 187
e 52 197
e 53 120
e 53 141
e 53 167
e 53 183
e 53 197
e 54 75
e 54 81
e 54 90
e 54 102
e 54 122
e 54 158
e 55 67
e 55 94
e 55 105
e 55 122
e 55 126
e 55 128
e 55 142
e 55 143
e 55 155
e 55 190
e 56 114
e 56 131
e 56 147
e 56 158
e 56 164
e 56 166
e 56 171
e 56 177
e 56 186
e 57 78
e 57 105
e 57 107
e 57 112
e 57 150
e 57 161
e 57 166
e 57 167
e 57 181
