n 200 
m 1025
e 1 11
e 1 16
e 1 19
e 1 52
e 1 108
e 1 109
e 1 119
e 1 126
e 1 185
e 2 7
e 2 12
e 2 38
e 2 59
e 2 70
e 2 120
e 2 136
e 2 144
e 2 170
e 3 4
e 3 24
e 3 32
e 3 47
e 3 79
e 3 122
e 3 165
e 3 175
e 3 194
e 3 197
e 4 12
e 4 16
e 4 28
e 4 44
e 4 71
e 4 76
e 4 79
e 4 93
e 4 112
e 4 148
e 4 153
e 4 168
e 4 180
e 4 185
e 5 29
e 5 31
e 5 42
e 5 43
e 5 59
e 5 107
e 5 114
e 5 118
e 5 123
e 5 178
e 5 189
e 5 192
e 6 53
e 6 78
e 6 120
e 6 130
e 6 166
e 6 188
e 6 200
e 7 42
e 7 43
e 7 52
e 7 58
e 7 65
e 7 93
e 7 128
e 7 131
e 7 145
e 7 150
e 7 178
e 8 18
e 8 24
e 8 45
e 8 89
e 8 113
e 8 152
e 8 154
e 8 156
e 9 11
e 9 14
e 9 20
e 9 29
e 9 38
e 9 76
e 9 82
e 9 106
e 9 111
e 9 113
e 9 130
e 9 157
e 9 188
e 10 11
e 10 18
e 10 24
e 10 38
e 10 76
e 10 82
e 10 97
e 10 120
e 10 126
e 10 138
e 10 142
e 10 145
e 10 151
e 10 180
e 10 187
e 11 12
e 11 22
e 11 24
e 11 26
e 11 45
e 11 48
e 11 80
e 11 89
e 11 97
e 11 104
e 11 126
e 11 130
e 11 151
e 11 169
e 11 170
e 11 192
e 12 37
e 12 50
e 12 52
e 12 65
e 12 66
e 12 76
e 12 77
e 12 116
e 12 120
e 12 130
e 12 156
e 12 192
e 13 61
e 13 83
e 13 98
e 13 115
e 13 171
e 13 190
e 14 43
e 14 55
e 14 66
e 14 74
e 14 92
e 14 100
e 14 126
e 14 143
e 14 149
e 15 45
e 15 59
e 15 65
e 15 87
e 15 125
e 16 37
e 16 52
e 16 149
e 16 158
e 16 160
e 16 174
e 16 182
e 16 194
e 17 46
e 17 52
e 17 53
e 17 77
e 17 91
e 17 131
e 17 135
e 18 22
e 18 48
e 18 75
e 18 97
e 18 108
e 18 128
e 18 134
e 18 162
e 18 163
e 18 167
e 18 169
e 18 176
e 18 177
e 18 179
e 18 189
e 18 192
e 19 24
e 19 30
e 19 42
e 19 46
e 19 59
e 19 61
e 19 67
e 19 138
e 19 146
e 19 174
e 19 180
e 19 188
e 20 26
e 20 44
e 20 85
e 20 105
e 20 115
e 20 118
e 20 123
e 20 128
e 20 176
e 20 181
e 20 188
e 20 192
e 21 31
e 21 65
e 21 73
e 21 77
e 21 78
e 21 94
e 21 104
e 21 114
e 21 177
e 22 27
e 22 56
e 22 145
e 22 147
e 22 183
e 22 184
e 23 42
e 23 59
e 23 69
e 23 89
e 23 101
e 23 103
e 23 113
e 23 123
e 23 137
e 23 167
e 24 25
e 24 37
e 24 41
e 24 49
e 24 69
e 24 86
e 24 90
e 24 135
e 24 141
e 24 161
e 24 183
e 25 84
e 25 125
e 25 135
e 25 141
e 25 156
e 25 162
e 25 168
e 26 43
e 26 51
e 26 73
e 26 82
e 26 86
e 26 102
e 26 119
e 26 171
e 26 176
e 27 35
e 27 44
e 27 46
e 27 51
e 27 67
e 27 85
e 27 96
e 27 98
e 27 102
e 27 130
e 27 199
e 28 33
e 28 51
e 28 52
e 28 97
e 28 100
e 28 107
e 28 126
e 28 144
e 28 156
e 28 179
e 28 184
e 29 59
e 29 96
e 29 104
e 29 121
e 29 182
e 29 191
e 29 197
e 30 39
e 30 58
e 30 62
e 30 65
e 30 116
e 30 130
e 30 139
e 30 161
e 30 174
e 30 178
e 30 191
e 30 197
e 31 34
e 31 51
e 31 60
e 31 72
e 31 83
e 31 128
e 31 156
e 31 172
e 32 43
e 32 58
e 32 78
e 32 103
e 32 155
e 33 38
e 33 79
e 33 112
e 33 116
e 33 122
e 34 39
e 34 41
e 34 83
e 34 91
e 34 96
e 34 113
e 34 143
e 34 168
e 34 173
e 34 174
e 34 191
e 35 65
e 35 81
e 35 90
e 35 99
e 35 104
e 35 110
e 35 158
e 35 174
e 35 178
e 35 196
e 36 44
e 36 45
e 36 55
e 36 105
e 36 120
e 36 123
e 36 132
e 36 149
e 36 155
e 36 183
e 37 90
e 37 108
e 37 125
e 37 126
e 37 137
e 37 165
e 37 173
e 37 175
e 37 198
e 38 55
e 38 79
e 38 85
e 38 88
e 38 159
e 38 170
e 38 174
e 38 186
e 38 187
e 38 196
e 39 45
e 39 50
e 39 62
e 39 66
e 39 80
e 39 106
e 39 107
e 39 130
e 39 137
e 39 144
e 39 156
e 39 173
e 39 181
e 39 182
e 40 126
e 40 156
e 40 161
e 40 168
e 40 194
e 41 84
e 41 94
e 41 101
e 41 159
e 41 162
e 41 166
e 41 193
e 42 54
e 42 61
e 42 63
e 42 78
e 42 93
e 42 125
e 42 142
e 42 187
e 42 198
e 43 79
e 43 116
e 43 124
e 43 132
e 43 177
e 43 182
e 43 192
e 44 74
e 44 81
e 44 112
e 44 129
e 44 142
e 44 151
e 44 152
e 44 171
e 45 51
e 45 70
e 45 96
e 45 176
e 45 178
e 45 196
e 46 47
e 46 50
e 46 95
e 46 124
e 46 144
e 46 165
e 46 188
e 47 65
e 47 67
e 47 71
e 47 99
e 47 144
e 48 148
e 48 167
e 48 183
e 49 95
e 49 112
e 49 128
e 49 152
e 49 167
e 49 172
e 49 179
e 49 187
e 49 199
e 50 69
e 50 80
e 50 107
e 50 114
e 50 148
e 50 153
e 50 155
e 51 62
e 51 116
e 51 132
e 51 137
e 51 157
e 51 158
e 51 196
e 52 56
e 52 67
e 52 88
e 52 93
e 52 94
e 52 139
e 52 157
e 52 194
e 52 197
e 53 58
e 53 67
e 53 90
e 53 98
e 53 111
e 53 119
e 53 124
e 53 140
e 53 155
e 53 174
e 54 73
e 54 82
e 54 95
e 54 106
e 54 113
e 54 138
e 54 146
e 54 178
e 54 188
e 54 193
e 55 60
e 55 63
e 55 105
e 55 125
e 55 138
e 55 147
e 55 169
e 55 180
e 56 67
e 56 77
e 56 123
e 56 126
e 57 97
e 57 111
e 57 129
e 57 134
e 57 147
e 57 150
e 57 163
e 57 181
e 57 196
e 58 66
e 58 81
e 58 87
e 58 95
e 58 108
e 58 114
e 58 128
e 58 159
e 58 173
e 58 186
e 58 187
e 58 195
e 58 196
e 58 198
e 59 73
e 59 76
e 59 117
e 59 126
e 59 127
e 59 144
e 59 172
e 60 68
e 60 76
e 60 96
e 60 114
e 60 124
e 60 146
e 60 152
e 60 168
e 61 76
e 61 123
e 61 129
e 61 167
e 62 81
e 62 84
e 62 93
e 62 95
e 62 103
e 62 187
e 62 188
e 62 191
e 63 103
e 63 132
e 63 172
e 63 176
e 63 186
e 64 71
e 64 112
e 64 120
e 64 132
e 64 154
e 64 158
e 64 162
e 64 172
e 64 187
e 64 192
e 64 196
e 65 86
e 65 97
