n 200 
m 967
e 1 3
e 1 19
e 1 42
e 1 61
e 1 97
e 1 107
e 1 115
e 1 122
e 1 134
e 1 136
e 1 170
e 1 187
e 2 6
e 2 47
e 2 49
e 2 113
e 2 115
e 2 149
e 2 161
e 2 200
e 3 11
e 3 26
e 3 33
e 3 38
e 3 40
e 3 80
e 3 112
e 3 142
e 3 152
e 3 172
e 3 174
e 3 195
e 4 35
e 4 65
e 4 67
e 4 73
e 4 87
e 4 95
e 4 121
e 4 122
e 4 129
e 4 153
e 4 157
e 4 164
e 4 172
e 4 179
e 4 184
e 4 190
e 4 191
e 5 7
e 5 26
e 5 58
e 5 71
e 5 86
e 5 87
e 5 96
e 5 98
e 5 106
e 5 117
e 5 147
e 5 154
e 6 59
e 6 79
e 6 97
e 6 132
e 6 158
e 6 175
e 6 181
e 6 198
e 7 10
e 7 18
e 7 45
e 7 74
e 7 97
e 7 98
e 7 111
e 7 119
e 7 154
e 7 156
e 7 184
e 7 193
e 7 194
e 8 9
e 8 48
e 8 63
e 8 75
e 8 76
e 8 77
e 8 99
e 8 100
e 8 130
e 8 144
e 8 148
e 8 151
e 9 15
e 9 33
e 9 46
e 9 116
e 9 158
e 9 172
e 9 188
e 10 47
e 10 51
e 10 54
e 10 72
e 10 113
e 10 137
e 10 152
e 10 192
e 11 29
e 11 33
e 11 50
e 11 74
e 11 78
e 11 108
e 11 138
e 11 145
e 11 165
e 11 196
e 12 95
e 12 97
e 12 98
e 12 122
e 12 133
e 12 144
e 12 148
e 12 188
e 13 54
e 13 91
e 13 94
e 13 98
e 13 103
e 13 108
e 13 120
e 13 122
e 13 151
e 13 156
e 13 184
e 13 191
e 14 25
e 14 28
e 14 33
e 14 41
e 14 58
e 14 96
e 14 109
e 14 116
e 14 133
e 14 151
e 15 20
e 15 41
e 15 65
e 15 74
e 15 92
e 15 121
e 15 159
e 15 181
e 15 185
e 16 45
e 16 88
e 16 165
e 16 166
e 16 174
e 16 192
e 17 27
e 17 44
e 17 55
e 17 58
e 17 72
e 17 75
e 17 92
e 17 105
e 17 149
e 18 19
e 18 29
e 18 44
e 18 72
e 18 102
e 18 123
e 18 127
e 18 138
e 18 150
e 18 155
e 18 169
e 18 174
e 18 179
e 19 95
e 19 129
e 19 168
e 19 194
e 20 22
e 20 123
e 20 179
e 20 186
e 20 193
e 21 68
e 21 79
e 21 101
e 21 112
e 21 114
e 21 144
e 21 167
e 22 51
e 22 75
e 22 113
e 22 128
e 22 130
e 22 142
e 22 179
e 22 180
e 23 27
e 23 31
e 23 38
e 23 43
e 23 64
e 23 66
e 23 82
e 23 106
e 23 117
e 23 127
e 23 173
e 23 189
e 23 198
e 23 199
e 24 30
e 24 41
e 24 44
e 24 51
e 24 133
e 24 134
e 24 152
e 24 162
e 24 190
e 25 35
e 25 44
e 25 74
e 25 77
e 25 104
e 25 106
e 25 127
e 25 140
e 25 141
e 25 162
e 25 163
e 25 188
e 25 194
e 26 50
e 26 59
e 26 83
e 26 89
e 26 113
e 26 157
e 26 159
e 26 183
e 27 42
e 27 78
e 27 104
e 27 105
e 27 162
e 27 190
e 28 36
e 28 42
e 28 55
e 28 68
e 28 88
e 28 129
e 28 173
e 28 174
e 29 40
e 29 48
e 29 67
e 29 70
e 29 89
e 29 132
e 29 135
e 29 146
e 29 154
e 29 160
e 29 171
e 29 175
e 29 187
e 29 193
e 29 194
e 30 40
e 30 79
e 30 114
e 30 115
e 30 136
e 30 149
e 30 174
e 30 196
e 31 34
e 31 38
e 31 43
e 31 108
e 31 126
e 31 131
e 31 136
e 31 175
e 31 193
e 31 196
e 32 58
e 32 155
e 32 191
e 32 196
e 32 200
e 33 51
e 33 76
e 33 101
e 33 107
e 33 127
e 33 130
e 33 141
e 33 180
e 33 194
e 34 39
e 34 42
e 34 44
e 34 50
e 34 72
e 34 103
e 34 121
e 34 151
e 34 155
e 34 169
e 34 189
e 34 192
e 35 69
e 35 114
e 35 187
e 35 193
e 36 46
e 36 92
e 36 93
e 36 95
e 36 98
e 36 111
e 36 129
e 36 151
e 36 157
e 36 180
e 37 53
e 37 64
e 37 89
e 37 106
e 37 129
e 37 160
e 37 176
e 37 189
e 38 46
e 38 72
e 38 74
e 38 79
e 38 80
e 38 82
e 38 94
e 38 104
e 38 117
e 39 55
e 39 64
e 39 77
e 39 93
e 39 94
e 39 132
e 39 147
e 39 149
e 39 167
e 39 187
e 40 52
e 40 77
e 40 100
e 40 124
e 40 142
e 40 155
e 40 167
e 40 172
e 40 177
e 40 180
e 40 196
e 41 71
e 41 87
e 41 90
e 41 97
e 41 104
e 41 168
e 41 179
e 41 187
e 42 53
e 42 59
e 42 68
e 42 80
e 42 190
e 43 45
e 43 69
e 43 122
e 43 125
e 43 173
e 44 58
e 44 73
e 44 84
e 44 122
e 44 124
e 45 46
e 45 47
e 45 50
e 45 71
e 45 133
e 45 179
e 46 48
e 46 85
e 46 99
e 46 116
e 46 118
e 46 160
e 46 171
e 46 179
e 46 188
e 47 57
e 47 101
e 47 124
e 47 158
e 47 169
e 47 171
e 47 172
e 48 82
e 48 83
e 48 90
e 48 92
e 48 153
e 48 155
e 48 174
e 48 189
e 49 50
e 49 87
e 49 97
