n 200 
m 965
e 1 25
e 1 65
e 1 74
e 1 94
e 1 97
e 1 105
e 1 118
e 1 131
e 1 141
e 1 152
e 1 155
e 1 183
e 1 190
e 2 40
e 2 41
e 2 93
e 2 130
e 2 139
e 2 153
e 2 155
e 2 177
e 2 194
e 3 18
e 3 23
e 3 49
e 3 74
e 3 75
e 3 108
e 3 112
e 3 125
e 3 145
e 3 166
e 3 168
e 3 181
e 3 182
e 3 186
e 3 189
e 4 13
e 4 30
e 4 47
e 4 60
e 4 93
e 4 118
e 4 138
e 4 165
e 5 17
e 5 38
e 5 52
e 5 72
e 5 127
e 5 137
e 5 156
e 5 160
e 5 199
e 6 30
e 6 37
e 6 64
e 6 94
e 6 165
e 6 172
e 6 191
e 6 195
e 7 32
e 7 49
e 7 63
e 7 136
e 7 138
e 7 148
e 7 164
e 8 29
e 8 58
e 8 71
e 8 93
e 8 125
e 8 127
e 8 167
e 9 24
e 9 46
e 9 72
e 9 79
e 9 124
e 9 126
e 9 136
e 9 149
e 9 156
e 9 159
e 9 192
e 10 23
e 10 25
e 10 33
e 10 103
e 10 104
e 10 107
e 10 126
e 10 129
e 10 131
e 10 147
e 11 28
e 11 55
e 11 75
e 11 84
e 11 111
e 11 116
e 11 123
e 11 134
e 11 146
e 11 149
e 11 159
e 11 171
e 11 192
e 11 196
e 12 37
e 12 58
e 12 60
e 12 90
e 12 93
e 12 110
e 12 124
e 12 175
e 12 189
e 12 190
e 13 46
e 13 50
e 13 71
e 13 72
e 13 136
e 14 43
e 14 75
e 14 87
e 14 141
e 14 166
e 14 175
e 14 176
e 15 16
e 15 26
e 15 90
e 15 101
e 15 109
e 15 146
e 15 156
e 15 166
e 15 170
e 15 176
e 16 35
e 16 39
e 16 76
e 16 88
e 16 92
e 16 95
e 16 160
e 16 171
e 16 182
e 16 184
e 17 48
e 17 66
e 17 74
e 17 100
e 17 108
e 17 136
e 17 143
e 17 144
e 17 162
e 18 33
e 18 41
e 18 46
e 18 65
e 18 107
e 18 116
e 18 155
e 19 50
e 19 54
e 19 64
e 19 80
e 19 108
e 19 143
e 19 172
e 19 185
e 19 194
e 19 196
e 20 51
e 20 75
e 20 77
e 20 98
e 20 114
e 20 167
e 20 170
e 20 192
e 20 196
e 21 30
e 21 34
e 21 71
e 21 77
e 21 92
e 21 139
e 21 145
e 21 149
e 21 152
e 21 183
e 22 23
e 22 90
e 22 92
e 22 97
e 22 120
e 22 163
e 22 169
e 23 45
e 23 48
e 23 77
e 23 99
e 23 107
e 23 133
e 23 137
e 23 168
e 23 180
e 24 27
e 24 60
e 24 80
e 24 114
e 24 145
e 24 151
e 24 184
e 24 191
e 25 33
e 25 40
e 25 45
e 25 117
e 25 120
e 25 135
e 25 165
e 25 192
e 25 195
e 26 40
e 26 43
e 26 46
e 26 113
e 26 124
e 26 133
e 26 172
e 27 29
e 27 78
e 27 99
e 27 157
e 27 160
e 27 192
e 28 49
e 28 66
e 28 83
e 28 112
e 28 121
e 28 171
e 28 182
e 28 191
e 28 193
e 29 51
e 29 86
e 29 100
e 29 155
e 29 171
e 29 188
e 29 195
e 30 34
e 30 57
e 30 97
e 30 164
e 30 184
e 30 188
e 30 189
e 31 34
e 31 59
e 31 101
e 31 102
e 31 152
e 31 157
e 31 166
e 31 182
e 31 192
e 32 73
e 32 86
e 32 88
e 32 136
e 32 147
e 32 148
e 32 158
e 32 165
e 33 44
e 33 77
e 33 81
e 33 82
e 33 92
e 33 104
e 33 110
e 33 123
e 33 132
e 33 140
e 33 149
e 33 153
e 33 157
e 33 192
e 34 40
e 34 42
e 34 55
e 34 67
e 34 76
e 34 128
e 34 135
e 34 158
e 34 177
e 34 181
e 35 123
e 35 135
e 35 148
e 35 152
e 35 183
e 36 37
e 36 50
e 36 56
e 36 100
e 36 107
e 36 133
e 36 138
e 36 153
e 36 161
e 36 165
e 36 175
e 36 198
e 37 60
e 37 95
e 37 105
e 37 133
e 37 143
e 37 161
e 38 39
e 38 83
e 38 84
e 38 107
e 38 154
e 38 163
e 38 172
e 38 176
e 39 46
e 39 74
e 39 99
e 39 115
e 39 120
e 39 121
e 39 169
e 40 41
e 40 43
e 40 66
e 40 68
e 40 69
e 40 84
e 40 100
e 40 122
e 40 176
e 40 183
e 40 185
e 40 190
e 41 44
e 41 57
e 41 68
e 41 119
e 41 120
e 41 130
e 41 155
e 41 164
e 41 183
e 41 187
e 41 196
e 42 54
e 42 68
e 42 86
e 42 111
e 42 134
e 42 153
e 42 160
e 43 49
e 43 96
e 43 99
e 43 119
e 43 158
e 43 162
e 43 187
e 44 56
e 44 72
e 44 89
e 44 123
e 44 126
e 44 156
e 44 169
e 44 191
e 44 195
e 45 133
e 45 166
e 45 188
e 45 191
e 46 63
e 46 73
e 46 90
e 46 136
e 46 147
e 47 84
e 47 118
e 47 143
e 47 144
e 47 167
e 47 189
e 48 143
e 49 82
e 49 85
e 49 87
e 49 89
e 49 105
e 49 128
e 49 149
e 49 172
e 49 174
e 49 192
e 49 194
e 49 197
e 50 53
e 50 74
e 50 97
e 50 111
e 50 130
e 50 158
e 51 60
